Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.05 . 2.05.01 . 21.20 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,18000000,18000000,0,0,"Belanja Alat/PerlengkapanAtribut Peserta Pelatihan Teknis dan Manajemen Kader Nelayan30 paket x 50.000,00 = 1.500.000,00
Atribut Peserta Pelatihan BST (wearpack)30 paket x 200.000,00 = 6.000.000,00
Atribut Peserta Pelatihan Teknis dan Operasional Kapal Ikan30 paket x 200.000,00 = 6.000.000,00
Jas hujan untuk melaut30 buah x 150.000,00 = 4.500.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.03 ,Belanja Jasa Kantor ,9950000,7450000,-2500000,-25.13,
2.05 . 2.05.01 . 21.20 . 5.2.2.03.15 ,Belanja Publikasi ,2950000,450000,-2500000,-84.75,"Belanja publikasiSpanduk1 LS x 450.000,00 = 450.000,00
Publikasi via media massa0 LS x 2.500.000,00 = 0,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.03.17 ,Belanja Asuransi ,7000000,7000000,0,0,"Belanja asuransiAsuransi peserta Pelatihan1 paket x 7.000.000,00 = 7.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1000000,1000000,0,0,
2.05 . 2.05.01 . 21.20 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1000000,1000000,0,0,"Belanja PenggandaanLaporan Kegiatan4 eks x 25.000,00 = 100.000,00
Fotokopi1 LS x 900.000,00 = 900.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,16000000,16000000,0,0,
2.05 . 2.05.01 . 21.20 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,6000000,6000000,0,0,"Belanja Sewa Ruang PertemuanPelatihan Teknis dan Manajemen Kader Nelayan3 hari x 400.000,00 = 1.200.000,00
Pelatihan BST10 hari x 400.000,00 = 4.000.000,00
Pelatihan Teknis dan Operasional Kapal Ikan2 hari x 400.000,00 = 800.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.07.05 ,Belanja Sewa Kamar Hotel/Penginapan ,10000000,10000000,0,0,"Sewa penginapan untuk kegiatan pelatihanSewa penginapan untuk kegiatan pelatihan BST1 LS x 5.000.000,00 = 5.000.000,00
Sewa penginapan untuk kegiatan Pelatihan Teknis dan Operasional Kapal Ikan1 LS x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,113500000,113500000,0,0,
2.05 . 2.05.01 . 21.20 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,20000000,20000000,0,0,"Belanja sewa sarana mobilitas daratSewa kendaraan untuk kegiatan magang kader nelayan1 LS x 4.000.000,00 = 4.000.000,00
Sewa kendaraan untuk kegiatan Pelatihan BST1 LS x 8.000.000,00 = 8.000.000,00
Sewa kendaraan untuk kegiatan Pelatihan Teknis dan Operasional Kapal Ikan1 LS x 8.000.000,00 = 8.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.08.02 ,Belanja Sewa Sarana Mobilitas Air ,93500000,93500000,0,0,"Belanja sewa kapal dan perahuSewa perahu untuk kegiatan pelatihan1 LS x 2.500.000,00 = 2.500.000,00
Sewa kapal untuk kegiatan pelatihan1 LS x 91.000.000,00 = 91.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,30310000,30310000,0,0,
2.05 . 2.05.01 . 21.20 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4375000,4375000,0,0,"Belanja Makan dan Minum RapatKonsumsi Rapat250 om x 17.500,00 = 4.375.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,25935000,25935000,0,0,"Belanja Makan dan Minum Pelaksanaan Kegiatan
Konsumsi Pelatihan dan Manajemen Kader Nelayan110 om x 28.500,00 = 3.135.000,00
Konsumsi pelatihan BST720 om x 28.500,00 = 20.520.000,00
Konsumsi Pelatihan Teknis dan Operasional Kapal Ikan80 om x 28.500,00 = 2.280.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.15 ,Belanja Perjalanan Dinas ,25190000,23190000,-2000000,-7.94,
2.05 . 2.05.01 . 21.20 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,10190000,4190000,-6000000,-58.88,"Dalam rangka konsultasi/koordinasi ke Pemda DIYGolongan IV6 op x 70.000,00 = 420.000,00
Golongan III11 op x 60.000,00 = 660.000,00Golongan II9 op x 50.000,00 = 450.000,00
Dalam rangka pelatihan ke luar KabupatenGolongan IV7 op x 70.000,00 = 490.000,00
Golongan III11 op x 60.000,00 = 660.000,00
Golongan II9 op x 50.000,00 = 450.000,00
Dalam rangka persiapan dan monev kegiatan di kelompokGolongan IV6 op x 50.000,00 = 300.000,00
Golongan III16 op x 40.000,00 = 640.000,00
Golongan II4 op x 30.000,00 = 120.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,15000000,19000000,4000000,26.67,"Dalam rangka konsultasi/koordinasi/studi banding dll1 LS x 19.000.000,00 = 19.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,91700000,87500000,-4200000,-4.58,
2.05 . 2.05.01 . 21.20 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,49100000,49100000,0,0,"Honor narasumber Pelatihan Teknis dan Manajemen Kader NelayanHonor narasumber PNS12 jpl x 150.000,00 = 1.800.000,00
Honor narasumber non PNS12 jpl x 250.000,00 = 3.000.000,00
Honor narasumber Pelatihan BSTHonor narasumber PNS50 jpl x 150.000,00 = 7.500.000,00
Honor narasumber Non PNS50 jpl x 200.000,00 = 10.000.000,00
Honor Narasumber Pelatihan Pelatihan Teknis dan Operasional Kapal IkanHonor Narasumber PNS12 jpl x 150.000,00 = 1.800.000,00
Honor Narasumber Non PNS4 jpl x 250.000,00 = 1.000.000,00
Honor Instruktur320 jpl x 75.000,00 = 24.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,35900000,31700000,-4200000,-11.7,"Uang saku harian peserta kegiatan
Pelatihan Teknis dan Manajemen Kader Nelayan90 oh x 30.000,00 = 2.700.000,00
Peserta magang kader nelayan100 oh x 50.000,00 = 5.000.000,00
Pelatihan BST240 jpl x 30.000,00 = 7.200.000,00
Pelatihan Teknis dan Operasional Kapal Ikan (Klasikal)60 oh x 30.000,00 = 1.800.000,00
Pelatihan Teknis dan Operasional Kapal Ikan (Praktek)300 oh x 50.000,00 = 15.000.000,00"
2.05 . 2.05.01 . 21.20 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,6700000,6700000,0,0,"Honor Panitia Pelatihan Teknis dan Manajemen Kader NelayanKetua3 oh x 90.000,00 = 270.000,00
Sekretaris3 oh x 80.000,00 = 240.000,00
Anggota12 oh x 70.000,00 = 840.000,00
Honor Panitia Pelatihan Teknis dan Manajemen Keselamatan Kerja di Laut (BST)Ketua1 oa x 375.000,00 = 375.000,00
Sekretaris1 oa x 350.000,00 = 350.000,00
Anggota3 oa x 300.000,00 = 900.000,00
Honor Panitia Pelatihan Teknis dan Operasional Kapal IkanKetua1 oa x 375.000,00 = 375.000,00
Sekretaris1 oa x 350.000,00 = 350.000,00
Anggota4 oa x 325.000,00 = 1.300.000,00
Honor Panitia Magang Kader NelayanKetua1 oa x 375.000,00 = 375.000,00
Sekretaris1 oa x 350.000,00 = 350.000,00
Anggota3 oa x 325.000,00 = 975.000,00"
2.05 . 2.05.01 . 22 ,Program Pengembangan Sistem Penyuluhan Perikanan,103000000,102300000,-700000,-0.68,
2.05 . 2.05.01 . 22.02 ,Penyuluhan peningkatan konsumsi hasil perikanan ,103000000,102300000,-700000,-0.68,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 22.02 . 5.2.1 ,Belanja Pegawai ,5900000,5900000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.1.01 ,Honorarium PNS ,5900000,5900000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5900000,5900000,0,0,"Honor panitia kampanyeKetua10 ob x 160.000,00 = 1.600.000,00
Sekretaris10 ob x 150.000,00 = 1.500.000,00
Anggota20 ob x 140.000,00 = 2.800.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2 ,Belanja Barang dan Jasa ,97100000,96400000,-700000,-0.72,
2.05 . 2.05.01 . 22.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,920000,920000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,920000,920000,0,0,"Belanja ATK
ATK Kegiatan1 paket x 920.000,00 = 920.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.02 ,Belanja Bahan/Material ,7180000,7180000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.02.07 ,Belanja Cindera Mata ,380000,380000,0,0,"Belanja hadiah dan penghargaan
Belanja tropi1 set x 350.000,00 = 350.000,00
Piagam penghargaan6 eks x 5.000,00 = 30.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.02.08 ,Belanja Bahan Makanan ,6800000,6800000,0,0,"Belanja bahan makanan
Belanja untuk lomba masak17 paket x 400.000,00 = 6.800.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.03 ,Belanja Jasa Kantor ,2075000,2075000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.03.13 ,Belanja Dokumentasi ,175000,175000,0,0,"Belanja dokumentasi
Dokumentasi kegiatan1 paket x 175.000,00 = 175.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.03.15 ,Belanja Publikasi ,1900000,1900000,0,0,"Belanja publikasiSpanduk3 paket x 300.000,00 = 900.000,00
Leaftet1 paket x 1.000.000,00 = 1.000.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,350000,350000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,350000,350000,0,0,"Belanja penggandaanFotokopi1 LS x 250.000,00 = 250.000,00
Laporan pelaksaan kegiatan4 eks x 25.000,00 = 100.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,2450000,2450000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,350000,350000,0,0,"Belanja sewa meja kursi
Sewa meja kursi1 paket x 350.000,00 = 350.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.10.05 ,Belanja Sewa Tenda/panggung/tikar/taman ,600000,600000,0,0,"Belanja sewa tenda/panggung/tikar/tamanSewa tenda1 paket x 600.000,00 = 600.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.10.07 ,Belanja Sewa Sound System ,500000,500000,0,0,"Belanja sewa sound systemSewa sound system1 paket x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.10.12 ,Belanja sewa peralatan dan perlengkapan kesenian/lomba,1000000,1000000,0,0,"Belanja sewa peralatan dan perlengkapan kesenianSewa hiburan orgen tunggal1 paket x 1.000.000,00 = 1.000.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,71875000,71875000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,375000,375000,0,0,"Belanja makan dan minuman rapat
snack rapat persiapan dan evaluasi50 os x 7.500,00 = 375.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,71500000,71500000,0,0,"Belanja makan dan minum an pelaksanaan kegiatan
Makan dan minum kegiatan140 om x 25.000,00 = 3.500.000,00
Konsumsi gemar makan ikan2,480 om x 25.000,00 = 62.000.000,00
Konsumsi kegiatan FORIKAN240 om x 25.000,00 = 6.000.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3700000,3000000,-700000,-18.92,
2.05 . 2.05.01 . 22.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3700000,3000000,-700000,-18.92,"Perjalanan dalam daerahGolongan IV20 op x 50.000,00 = 1.000.000,00
Golongan III35 op x 40.000,00 = 1.400.000,00
Golongan II20 op x 30.000,00 = 600.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,300000,300000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,300000,300000,0,0,"Honorarium Juri3 oh x 100.000,00 = 300.000,00"
2.05 . 2.05.01 . 22.02 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,8250000,8250000,0,0,
2.05 . 2.05.01 . 22.02 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,8250000,8250000,0,0,"Uang PembinaanJuara I1 LS x 2.500.000,00 = 2.500.000,00
Juara II1 LS x 2.000.000,00 = 2.000.000,00
Juara III1 LS x 1.500.000,00 = 1.500.000,00
Juara Harapan I1 LS x 1.000.000,00 = 1.000.000,00
Juara Harapan II1 LS x 750.000,00 = 750.000,00
Juara Harapan III1 LS x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 23 ,Program Optimalisasi Pengelolaan dan Pemasaran Produksi Perikanan,304000000,308500000,4500000,1.48,
2.05 . 2.05.01 . 23.03 ,Promosi atas Hasil produksi kelautan dan perikanan unggulan daerah ,100000000,80500000,-19500000,-19.5,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 23.03 . 5.2.1 ,Belanja Pegawai ,2430000,2430000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.1.01 ,Honorarium PNS ,2430000,2430000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2430000,2430000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Ketua3 ok x 160.000,00 = 480.000,00
Sekretaris3 ok x 150.000,00 = 450.000,00
Anggota9 ok x 140.000,00 = 1.260.000,00
Staf sekretariat3 ok x 80.000,00 = 240.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2 ,Belanja Barang dan Jasa ,97570000,78070000,-19500000,-19.99,
2.05 . 2.05.01 . 23.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1500000,1500000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1500000,1500000,0,0,"Belanja alat tulis kantor
ATK kegiatan1 paket x 1.500.000,00 = 1.500.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.02 ,Belanja Bahan/Material ,40000000,40000000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.02.08 ,Belanja Bahan Makanan ,20000000,20000000,0,0,"Belanja bahan makananKegiatan pameran produk perikanan1 paket x 20.000.000,00 = 20.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,20000000,20000000,0,0,"Belanja alat/perlengkapan
Alat/perlengkapan untuk kegiatan pameran1 paket x 20.000.000,00 = 20.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.03 ,Belanja Jasa Kantor ,7750000,7750000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.03.03 ,Belanja Listrik ,500000,500000,0,0,"Belanja listrik
Belanja listrik untuk Bantul Expo1 paket x 500.000,00 = 500.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.03.15 ,Belanja Publikasi ,7250000,7250000,0,0,"Belanja publikasiSpanduk5 paket x 250.000,00 = 1.250.000,00
Publikasi Sosialisasi Melalui Media Masa12 kali x 500.000,00 = 6.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,5677500,5677500,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.06.01 ,Belanja Cetak ,5000000,5000000,0,0,"Belanja cetakCetak leaflet1 paket x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,677500,677500,0,0,"Belanja penggandaanFotokopi1 LS x 427.500,00 = 427.500,00
Laporan kegiatan10 paket x 25.000,00 = 250.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1300000,1300000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,1300000,1300000,0,0,"Belanja sewa gedung/kantor/tempat
Sewa stand Bantul Expo1 paket x 1.300.000,00 = 1.300.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,4500000,4500000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.10.11 ,Belanja sewa peralatan display ,4500000,4500000,0,0,"Belanja sewa peralatan display1 paket x 4.500.000,00 = 4.500.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6922500,6922500,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2362500,2362500,0,0,"Belanja makan dan minuman rapat
Makan minum rapat persiapan dan evaluasi kegiatan Bantul Expo60 om x 17.500,00 = 1.050.000,00
Makan minum rapat persiapan dan evaluasi kegiatan pameran75 om x 17.500,00 = 1.312.500,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,4560000,4560000,0,0,"Belanja makan dan minum pelaksanaan kegiatan
Makan minum kegiatan Bantul Expo85 om x 28.500,00 = 2.422.500,00
Makan minum  kegiatan pameran75 om x 28.500,00 = 2.137.500,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,24500000,5000000,-19500000,-79.59,
2.05 . 2.05.01 . 23.03 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,24500000,5000000,-19500000,-79.59,"Dalam rangka promosi/koordinasi/konsultasiGolongan IV/III/II1 LS x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.21 ,Belanja Jasa Konsultansi ,2000000,2000000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,2000000,2000000,0,0,"Belanja jasa desain interior stand Bantul EkspoJasa desain interior stand Bantul Ekspo1 paket x 2.000.000,00 = 2.000.000,00"
2.05 . 2.05.01 . 23.03 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,3420000,3420000,0,0,
2.05 . 2.05.01 . 23.03 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,3420000,3420000,0,0,"Honorarium Penyelenggara Kegiatan
Honor penjaga stand promosi Bantul Expo54 oh x 30.000,00 = 1.620.000,00
Honor Peserta Karnaval10 oh x 30.000,00 = 300.000,00
Honor petugas pameran30 oh x 30.000,00 = 900.000,00
Honor petugas bongkar pasang stand2 paket x 300.000,00 = 600.000,00"
2.05 . 2.05.01 . 23.06 ,Peningkatan Kapasitas Kelembagaan Poklahsar ,35000000,35000000,0,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 23.06 . 5.2.1 ,Belanja Pegawai ,5900000,5900000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.1.01 ,Honorarium PNS ,5900000,5900000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5900000,5900000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Ketua10 ob x 160.000,00 = 1.600.000,00
Sekretaris10 ob x 150.000,00 = 1.500.000,00
Anggota20 ob x 140.000,00 = 2.800.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2 ,Belanja Barang dan Jasa ,29100000,29100000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,830000,830000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,830000,830000,0,0,"Belanja alat tulis kantor
ATK1 paket x 830.000,00 = 830.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.03 ,Belanja Jasa Kantor ,300000,300000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.03.13 ,Belanja Dokumentasi ,300000,300000,0,0,"Belanja Dokumentasi
Dokumentasi kegiatan1 paket x 300.000,00 = 300.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2695000,2695000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.06.01 ,Belanja Cetak ,2125000,2125000,0,0,"Belanja cetak
Cetak leaflet850 lembar x 2.500,00 = 2.125.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,570000,570000,0,0,"Belanja penggandaanFotokopi1 LS x 470.000,00 = 470.000,00
Penggandaan laporan kegiatan4 eks x 25.000,00 = 100.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11375000,11375000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1750000,1750000,0,0,"Belanja makanan dan minuman rapat
Makan dan minum rapat100 om x 17.500,00 = 1.750.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,9625000,9625000,0,0,"Belanja makanan dan minuman kegiatan
Makan dan minum kegiatan pertemuan Poklahsar550 om x 17.500,00 = 9.625.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,13900000,13900000,0,0,
2.05 . 2.05.01 . 23.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3700000,3700000,0,0,"Belanja perjalanan dinas dalam daerah
Golongan IV30 op x 50.000,00 = 1.500.000,00
Golongan III40 op x 40.000,00 = 1.600.000,00
Golongan II20 op x 30.000,00 = 600.000,00"
2.05 . 2.05.01 . 23.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,10200000,10200000,0,0,"Dalam Rangka Konsultasi, Koordinasi, dllGolongan IV/III/II1 LS x 10.200.000,00 = 10.200.000,00"
2.05 . 2.05.01 . 23.07 ,Pelatihan Pengolahan Hasil Perikanan ,65000000,65000000,0,0,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 23.07 . 5.2.2 ,Belanja Barang dan Jasa ,65000000,65000000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1500000,1500000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1500000,1500000,0,0,"Belanja ATK
ATK penyelenggara kegiatan1 paket x 750.000,00 = 750.000,00
ATK peserta pelatihan30 paket x 25.000,00 = 750.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.02 ,Belanja Bahan/Material ,5650000,5650000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,200000,200000,0,0,"Belanja PPPK
PPPK studi banding1 paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.02.06 ,Belanja Bahan Percontohan ,3200000,3200000,0,0,"Belanja bahan percontohan
Bahan praktek pelatihan1 paket x 3.200.000,00 = 3.200.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,2250000,2250000,0,0,"Belanja atribut peserta pelatihan
Atribut peserta30 paket x 75.000,00 = 2.250.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.03 ,Belanja Jasa Kantor ,500000,500000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.03.13 ,Belanja Dokumentasi ,200000,200000,0,0,"Belanja dokumentasi
Dokumentasi kegiatan1 paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.03.15 ,Belanja Publikasi ,300000,300000,0,0,"Belanja publikasiSpanduk2 paket x 150.000,00 = 300.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,352500,352500,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,352500,352500,0,0,"Belanja penggandaanFotokopi1 LS x 252.500,00 = 252.500,00
Laporan pelaksanan kegiatan4 eksemplar x 25.000,00 = 100.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,10950000,10950000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,450000,450000,0,0,"Sewa tempat pelatihan1 hari x 450.000,00 = 450.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.07.05 ,Belanja Sewa Kamar Hotel/Penginapan ,10500000,10500000,0,0,"Belanja sewa penginapan21 kamar/hari x 500.000,00 = 10.500.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,12450000,12450000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,12450000,12450000,0,0,"Sewa bus3 hari x 4.150.000,00 = 12.450.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,900000,900000,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.10.13 ,Belanja sewa peralatan dan perlengkapan kegiatan ,900000,900000,0,0,"Belanja sewa peralatan dan perlengkapan kegiatan
sewa peralatan pelatihan pengolahan1 paket x 900.000,00 = 900.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,17857500,17857500,0,0,
2.05 . 2.05.01 . 23.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,375000,375000,0,0,"Belanja makanan dan minuman rapatsnack koordinasi kegiatan50 os x 7.500,00 = 375.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,17482500,17482500,0,0,"Belanja makan dan minum pelaksanaan kegiatan
Konsumsi pelatihan45 om x 28.500,00 = 1.282.500,00
Konsumsi studi banding405 om x 40.000,00 = 16.200.000,00"
2.05 . 2.05.01 . 23.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,7800000,7800000,0,0,
