Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,7500000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 14 . 05,Belanja pakaian kejuaraan/ lomba,7500000,"APBD  
 Belanja Pakaian kontingen100 or x 75.000,00 = 7.500.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,21000000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,21000000,"APBD  
 Perjalanan Dinas Mendampingi Siswa maju Tk. Nasional1 Keg x 21.000.000,00 = 21.000.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",79875000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,52875000,"APBD
   Hr. Narasumber/Tenaga Ahli
Hr. Penyusun Naskkah Soal Lomba OST Tk. Kabupaten1 Keg x 3.000.000,00 = 3.000.000,00
Hr. Pengoreksi Soal Lomba OST Tk. Kabupaten1 Keg x 2.500.000,00 = 2.500.000,00
Hr. Penyusun Naskkah Soal Lomba Debat Bahasa Tk. Kabupaten1 Keg x 3.000.000,00 = 3.000.000,00
Honorium Juri KegiatanHonorarium Juri Kegiatan OST Tk. Kabupaten80 jpl x 75.000,00 = 6.000.000,00
Honorarium Juri Kegiatan OOS Tk. Kabupaten120 jpl x 75.000,00 = 9.000.000,00
Honorarium Juri Kegiatan FLSS Tk. Kabupaten18 jpl x 75.000,00 = 1.350.000,00
Honorarium Juri Kegiatan Lomba Debat Bahasa Tk. Kabupaten27 jpl x 75.000,00 = 2.025.000,00
Honorarium Pembimbing KegiatanHonorarium Pembimbing Kegiatan OST Tk. DIY1 Keg x 4.000.000,00 = 4.000.000,00
Honorarium Pembimbing Kegiatan OOS Tk. DIY1 Keg x 6.000.000,00 = 6.000.000,00
Honorarium Pembimbing Kegiatan FLSS Tk. DIY1 Keg x 6.000.000,00 = 6.000.000,00
Honorarium Pembimbing Kegiatan Lomba Debat Bahasa Tk. DIY1 Keg x 2.000.000,00 = 2.000.000,00
Honorarium Pembimbing Kegiatan OOSN Tk. Nasional10 jpl x 250.000,00 = 2.500.000,00
Honorarium Pembimbing Kegiatan FLSSN Tk. Nasional10 jpl x 250.000,00 = 2.500.000,00
Honorarium Pembimbing Kegiatan OST Tk. Nasional8 jpl x 250.000,00 = 2.000.000,00
Honorarium Pembimbing Kegiatan Lomba Debat Bahasa Tk. Nasional4 jpl x 250.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,27000000,"APBD  
 Peserta Seminar/ Peserta lomba
Uang Saku Siswa peserta OST Tk. Nasional1 Keg x 5.000.000,00 = 5.000.000,00
Uang Saku Siswa peserta OOS Tk. Nasional1 Keg x 10.000.000,00 = 10.000.000,00
Uang Saku Siswa peserta Lomba Debat Bahasa Tk. Nasional1 Keg x 2.000.000,00 = 2.000.000,00
Uang Saku Siswa peserta FLSS Tk. Nasional1 Keg x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,32500000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,32500000,"APBD 
  Uang untuk diberikan kepada pihak ketiga/masyarakat
Belanja hadiah dan penghargaan tingkat kabupaten1 kegiatan x 15.000.000,00 = 15.000.000,00
Belanja hadiah dan penghargaan tingkat DIY1 kegiatan x 7.500.000,00 = 7.500.000,00
Belanja hadiah dan penghargaan tk nasional1 kegiatan x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.02 . 17 . 82,"Peningkatan minat, bakat, dan kreatifitas guru",37275000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terpilihnya guru SMA sebagai nominator
Target     :  35 sekolah"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD
   Honorarium Panitia Pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiatan OSN Guru Tingkat Kabupaten0 Keg/bjj x 2.000.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Lomba Konstitusi Guru PKn0 Keg/bjj x 1.000.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2,Belanja Barang dan Jasa,37275000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,803000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,803000,"APBD  
 Belanja Alat Tulis Kantor Kegiatan
Belanja ATK Kegiatan OSN Guru Tingkat Kabupaten1 Keg/bjj x 500.000,00 = 500.000,00
Belanja ATK Kegiatan Lomba Konstitusi Guru PKn1 Keg/bjj x 303.000,00 = 303.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,50000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,50000,"APBD   
Belanja Sertifikat
Belanja Sertifikat Juara OSN Guru Tingkat Kabupaten20 lbr x 2.000,00 = 40.000,00
Belanja Sertifikat Juara Lomba Konstitusi Guru PKn5 lbr x 2.000,00 = 10.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,675000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,675000,"APBD  
 Belanja Penggandaan/Foto kopi
Belanja Foto kopi kegiatan OSN Guru Tingkat kabupaten3,000 lbr x 150,00 = 450.000,00
Belanja Foto kopi kegiatan Lomba Konstitusi Guru PKn1,500 lbr x 150,00 = 225.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,9972000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,510000,"APBD   
Belanja Makanan dan Minuman Rapat
Belanja Makan dan Minum Rapat OSN Guru Tingkat Kabupaten40 org x 8.500,00 = 340.000,00
Belanja Makan dan Minum Rapat Lomba Konstitusi Guru PKn20 org x 8.500,00 = 170.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,9462000,"APBD 
  Belanja Makanan dan Minuman Kegiatan
Belanja Makan dan Minum Kegiatan OSN Guru Tingkat Kabupaten250 org x 20.000,00 = 5.000.000,00
Belanja Makan dan Minum Kegiatan Sosialisasi OSN Guru Tingkat Kabupaten250 org x 8.500,00 = 2.125.000,00
Belanja Makan dan Minum Kegiatan Lomba Konstitusi Guru PKn70 org x 20.000,00 = 1.400.000,00
Belanja Makan dan Minum Kegiatan Sosialisasi Lomba Konstitusi Guru PKn70 org x 8.500,00 = 595.000,00
Belanja Makan dan Minum Kegiatan Pembinaan OSN Guru dan Konstitusi Guru PKn12 org x 28.500,00 = 342.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",14175000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,12600000,"APBD   
Honorarium Narasumber/Tenaga Ahli/Koreksi/Entry Data
Honor Penulis Soal Seleksi OSN Guru Tingkat Kabupaten4 Pkt x 300.000,00 = 1.200.000,00
Honor Koreksi Hasil Jawaban Soal Seleksi OSN Guru Tingkat Kabupaten8 Pkt x 50.000,00 = 400.000,00
Honor Narasumber Sosialisasi OSN Guru Tingkat Kabupaten2 Jpl x 200.000,00 = 400.000,00
Honor Moderator Sosialisasi OSN Guru Tingkat Kabupaten2 Jpl x 100.000,00 = 200.000,00
Honor Penulis Soal Seleksi Lomba Konstitusi Guru PKn2 Pkt x 300.000,00 = 600.000,00
Honor Koreksi Hasil Jawaban Soal Seleksi Lomba Konstitusi Guru PKn4 pkt x 50.000,00 = 200.000,00
Honor Narasumber Sosialisasi Lomba Konstitusi Guru PKn2 Pkt x 200.000,00 = 400.000,00
Honor Moderator Sosialisasi Lomba Konstitusi Guru PKn2 Jpl x 100.000,00 = 200.000,00
Honor Pembimbing Peserta OSN Guru Menuju OSP/N 6 Jpl x 4 MP24 Jpl x 250.000,00 = 6.000.000,00
Honor Pendampingan Peserta OSN Guru Menuju OSP/N12 Jpl x 100.000,00 = 1.200.000,00
Honor Pembimbing Peserta Konstitusi Guru Pkn Menuju P/N6 Jpl x 250.000,00 = 1.500.000,00
Honor Pendampingan Peserta Konstitusi Guru Pkn Menuju P/N3 Jpl x 100.000,00 = 300.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,1575000,"APBD 
  Honorarium Yuri Perlombaan/Pelatih
Honor Yuri/Pengawas Olimpiade Guru Kabupaten17 org x 75.000,00 = 1.275.000,00
Honor Yuri/Pengawas Lomba Kinstitusi Guru PKn4 org x 75.000,00 = 300.000,00"
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,11600000,
1.01 . 1.01.02 . 17 . 82 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,11600000,"APBD   
Uang Untuk diberikan kepada pihak ketiga/masyarakat
Hadiah/Uang untuk juara OSK Guru1 Keg/bjj x 9.000.000,00 = 9.000.000,00
Hadiah/Uang untuk juara Lomba Konstitusi Guru PKn1 Keg/bjj x 2.600.000,00 = 2.600.000,00"
1.01 . 1.01.02 . 17 . 83,Pembelajaran Bahasa Inggris berbasis TIK bagi siswa SMA dan SMK,23370000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terwujudnya pembelajaran berbasis TIK
Target     :  290 siswa"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 1,Belanja Pegawai,2325000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 1 . 01,Honorarium PNS,2325000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan0 kegiatan x 1.500.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2325000,"APBD   
Honorarium tim pengadaan barang dan jasa
Honorarium PPK1 orang x 1.500.000,00 = 1.500.000,00
Honorarium pejabat pengadaan1 orang x 300.000,00 = 300.000,00
Honorarium penerima barang/pekerjaan1 kegiatan x 525.000,00 = 525.000,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2,Belanja Barang dan Jasa,21045000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,725000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,725000,"APBD  
 Belanja ATK kegiatan1 kegiatan x 725.000,00 = 725.000,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1000000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1000000,"APBD  
 Belanja makanan dan minuman rapat50 orang x 20.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,820000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,820000,"APBD  
 Belanja perjalanan dinas dalm daerah
Eselon III/Golongan 410 orang x 50.000,00 = 500.000,00
Eselon IV/Gol I,II,III8 jpl x 40.000,00 = 320.000,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",1000000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1000000,"APBD
   Jasa nara sumber4 jpl x 250.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 45,Belanja Jasa Pengadaan Aplikasi,17500000,
1.01 . 1.01.02 . 17 . 83 . 5 . 2 . 2 . 45 . 01,Belanja Jasa Pengadaan Aplikasi,17500000,"APBD   
Belanja jasa pengadaan aplikasi pembelajaran bahasa inggris berbasis TIK bagi siswa SMA/SMK1 kegiatan x 17.500.000,00 = 17.500.000,00"
1.01 . 1.01.02 . 17 . 92,Penyelenggaraan sekolah adiwiyata,146620000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD 
  Honorarium Panitia Pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiaatan Adiwiyata Kabupaten0 keg/bjj x 1.500.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Adiwiyata Propinsi0 keg/bjj x 1.500.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2,Belanja Barang dan Jasa,146620000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,650000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,650000,"APBD
   Belanja ATK Kegiatan
Belanja ATK Kegiatan Adiwiyata1 keg x 650.000,00 = 650.000,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,675000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,675000,"APBD   
Belanja Penggandaan/Foto Kopi
Belanja Penggandaan/Foto Kopi Kegiatan Adiwiyata4,500 lbr x 150,00 = 675.000,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,3245000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,680000,"APBD   
Belanja Makanan dan Minuman Rapat
Belanja Makan Minum Rapat sekolah Adiwiyata80 org x 8.500,00 = 680.000,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2565000,"APBD  
 Belanja Makanan dan Minuman Kegiatan
Belanja Makan Minum Kegiatan Sosialisasi Adiwiyata45 org x 28.500,00 = 1.282.500,00
Belanja Makan Minum Kegiatan Pendampingan Adiwiyata45 org x 28.500,00 = 1.282.500,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,135000000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,135000000,"APBD   
Belanja Operasional Pendidikan SMA
BOP Sekolah Adiwiyata SMA N 1 Kasihan1 sek x 135.000.000,00 = 135.000.000,00"
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",7050000,
1.01 . 1.01.02 . 17 . 92 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,7050000,"APBD  
 Jasa Narasumber/Moderator/Tenaga Ahli
Honor Narasumber Sosialisasi Adiwiyata3 jpl x 200.000,00 = 600.000,00
Honor Moderator Sosialisasi Adiwiyata3 jpl x 150.000,00 = 450.000,00
Jasa Petugas Pendampingan / Pembinaan sekolah adiwiyata1 keg/bjj x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 17 . 94,Pendampingan Sekolah ISO SMK,15000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terpeliharanya Sekolah bersertifikat ISO
Target     :  10 Sekolah"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium Panitia Pelaksana Kegiatan0 bjj x 1.150.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2,Belanja Barang dan Jasa,15000000,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,0,"APBD 
  Belanja Alat Tulis Kantor0 Keg x 860.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,0,"APBD   
Belanja Foto copy6,000 Lmb x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,0,"APBD   
Belanja Makan dan Minum Rapat57 om x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,0,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,0,"APBD  
 Belanja Perjalanan Dinas Dalam Daerah
Belanja Perjalanan Dinas Dalam Daerah Gol IV22 oj x 0,00 = 0,00
Belanja Perjalanan Dinas Dalam Daerah Gol III10 oj x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,15000000,
1.01 . 1.01.02 . 17 . 94 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,15000000,"APBD  
 Belanja Operasional Sekolah ISO2 Sek x 7.500.000,00 = 15.000.000,00"
1.01 . 1.01.02 . 17 . 95,Pendampingan Akreditasi Sekolah SMK,0,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Sekolah dapat melaksanakan akreditasi program keahlian
Target     :  20 program keahlian"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium Panitia Pelaksana Kegiatan0 bjj x 1.150.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 1 . 02,Honorarium Non PNS,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 1 . 02 . 06,Honorarium Petugas Pendamping Kegiatan,0,"APBD   
Honor Pendamping Akreditasi30 or x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2,Belanja Barang dan Jasa,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,0,"APBD   
Belanja Alat Tulis Kantor0 Keg x 670.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,0,"APBD   
Belanja Foto copy5,000 Lmb x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,0,"APBD   
Belanja Makan dan Minum Rapat80 om x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,0,"APBD   
Belanja Makan dan Minum Kegiatan40 om x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,0,"APBD   
Belanja Perjalanan Dinas Dalam Daerah Gol IV12 oj x 0,00 = 0,00
Belanja Perjalanan Dinas Dalam Daerah Gol III10 oj x 0,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,0,"APBD   
Belanja Operasional Akreditasi Sekolah0 Program x 2.000.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",0,
1.01 . 1.01.02 . 17 . 95 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,0,"APBD   
Honorarium Penyelenggara Kegiatan / Narasumber6 jpl x 0,00 = 0,00"
1.01 . 1.01.02 . 18,Program Pendidikan Non Formal,325161000,
1.01 . 1.01.02 . 18 . 04,Pengembangan pendidikan keaksaraan,99130000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya Keaksaraan Dasar
Target     :  12 lembaga"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 1,Belanja Pegawai,42000000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD  
 Honorarium Panitia Kegiatan
Ketua0 org x 140.000,00 = 0,00
Sekretaris0 org x 130.000,00 = 0,00
Anggota0 org x 120.000,00 = 0,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 1 . 02,Honorarium Non PNS,42000000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,42000000,"APBD 
  Honor Pegawai Tidak Tetap
Honor Tutor Calistung90 ob x 200.000,00 = 18.000.000,00
Honor Tutor ketrampilan60 ob x 200.000,00 = 12.000.000,00
Honor Pengelola60 ob x 200.000,00 = 12.000.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2,Belanja Barang dan Jasa,57130000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,9395000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,9395000,"APBD  
 Belanja ATK1 keg x 520.000,00 = 520.000,00
Belanja ATK Warga Belajar150 wb x 40.000,00 = 6.000.000,00
Bahan mentah untuk ketrampilan5 kel x 575.000,00 = 2.875.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,795000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,795000,"   Fotocopi1,500 eks x 150,00 = 225.000,00
Cetak Sukma150 lembar x 3.800,00 = 570.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,19940000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,500000,"APBD  
 Belanja MMR
Makan Minum Rapat25 org x 20.000,00 = 500.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,19440000,"APBD   
Belanja Makan Minum Kegiatan
Belanja MMK3,240 org x 6.000,00 = 19.440.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,0,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,0,"APBD  
 Belanja perjalanan Dinas dalam daerah
Golongan IV0 org x 50.000,00 = 0,00
Golongan III0 org x 40.000,00 = 0,00
Golongan II0 org x 30.000,00 = 0,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",27000000,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,27000000,"APBD
   Uang saku150 ob x 180.000,00 = 27.000.000,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 35 . 10,Jasa Penyelenggaraan Kegiatan,0,"APBD  
 Honor Tutor Calistung0 ob x 200.000,00 = 0,00
Honor Tutor Ketrampuilan
Honor Tutor Ketrampilan0 ob x 200.000,00 = 0,00
Honor Penyelenggara dan Pengelola0 ob x 200.000,00 = 0,00"
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,0,
1.01 . 1.01.02 . 18 . 04 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,0,"APBD  
 uang saku peserta0 ob x 180.000,00 = 0,00"
1.01 . 1.01.02 . 18 . 15,Penyelenggaraan Jambore PTK pendidikan non formal,139131000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlasananya penyelenggaraan jambore PTK PAUDNI
Target     :  14 Jenis lomba"
1.01 . 1.01.02 . 18 . 15 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 18 . 15 . 5 . 2 . 1 . 01,Honorarium PNS,0,
