Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3225000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum Rapat
MMR Lomba UKS Tk. Kab70 dos x 7.500,00 = 525.000,00
MMR Lomba UKS Tk. DIY150 dos x 7.500,00 = 1.125.000,00
MMR Lomba UKS Tk. Nas150 dos x 7.500,00 = 1.125.000,00
MMR Sosialisasi MJAS60 dos x 7.500,00 = 450.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,29547500,"Pendapatan Asli Daerah (P A D) 
Makan Minum Kegiatan
MMK Lomba UKS Tk. Kab.162 dos x 17.500,00 = 2.835.000,00
MMK Lomba UKS Tk. DIY100 dos x 17.500,00 = 1.750.000,00
Snak Minum Sosialisasi MJAS600 dos x 7.500,00 = 4.500.000,00
MMK Penyegaran Ketugasan TP UKS55 dos x 17.500,00 = 962.500,00
Snack Minum Penyegaran Ketugasan TP UKS110 dos x 7.500,00 = 825.000,00
MMK Pembinaan UKS Tk. Nasional180 dos x 17.500,00 = 3.150.000,00
Snack Minum Lomba UKS Tk. Nasional150 dos x 7.500,00 = 1.125.000,00
MMK Sosialisasi MJAS300 dos x 17.500,00 = 5.250.000,00
MMK Pembinaan UKS Tk. DIY180 dos x 17.500,00 = 3.150.000,00
Snack Minum Lomba UKS Tk. DIY100 dos x 7.500,00 = 750.000,00
MMK Lomba UKS Tk. Nasional150 dos x 35.000,00 = 5.250.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 13,Belanja Pakaian Kerja,6000000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 13 . 02,Belanja Pakaian Kerja Pelayanan,6000000,"Pendapatan Asli Daerah (P A D)
 Belanja Pakaian Kerja
Belanja Pakaian Kerja Petugas TP UKS40 bh x 150.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,50700000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,50700000,"Pendapatan Asli Daerah (P A D)
 Belanja Perjalanan Dinas Luar Daerah
Gol IV36 op x 550.000,00 = 19.800.000,00
Gol III46 op x 525.000,00 = 24.150.000,00
Gol II8 op x 450.000,00 = 3.600.000,00
Tidak punya golongan6 op x 525.000,00 = 3.150.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",30475000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,8575000,"Pendapatan Asli Daerah (P A D) 
Honorarium Nara Sumber/Moderator
Honor Nara Sumber Sosialisasi MJAS66 jpl x 100.000,00 = 6.600.000,00
Honor Nara Sumber Penyegaran Petugas TP UKS10 jpl x 125.000,00 = 1.250.000,00
Honor Moderator Penyegaran Petugas TP UKS1 oh x 125.000,00 = 125.000,00
Honor Moderator Sosialisasi MJAS6 oh x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,13500000,"Pendapatan Asli Daerah (P A D) 
Honorarium Yuri Perlombaan
Honor Tim Yuri Lomba UKS180 oh x 75.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,8400000," Uang Saku Peserta Sosialisasi MJAS240 oh x 30.000,00 = 7.200.000,00
Uang Saku Peserta Penyegaran Petugas TP UKS40 oh x 30.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,147500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,147500000,"Pendapatan Asli Daerah (P A D) 
Uang PembinaanUang Pembinaan untuk sekolah LSS Tk. Kab.1 bjj x 10.000.000,00 = 10.000.000,00
Uang Pembinaan untuk sekolah LSS dan TP UKS Kec. ke Tk. DIY1 bjj x 17.500.000,00 = 17.500.000,00
Uang Pembinaan untuk sekolah LSS dan TP UKS Kec. ke Tk. Nas1 bjj x 120.000.000,00 = 120.000.000,00"
1.01 . 1.01.01 . 16 . 102,Peningkatan Imtaq SD,488000000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersalurnya Alat Peraga BTQ ke Sekolah
Target : 1 kegiatan"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 1,Belanja Pegawai,2400000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 1 . 01,Honorarium PNS,2400000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,2400000," Honorarium PPKHr.PPK3 ob x 300.000,00 = 900.000,00
Honorarium Tim Teknis Alat Peraga BTQ1 bjj x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2,Belanja Barang dan Jasa,2150000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,600000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,600000," Belanja ATK1 ls x 600.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,675000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,675000," Foto copi5,400 lbr x 125,00 = 675.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,875000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,875000," MMR50 or x 17.500,00 = 875.000,00"
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3,Belanja Modal,483450000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3 . 37,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Peraga/Praktek Sekolah,483450000,
1.01 . 1.01.01 . 16 . 102 . 5 . 2 . 3 . 37 . 08,Belanja Modal Peralatan dan Mesin - Pengadaan Bidang Studi : Agama Islam,483450000," Belanja Modal Alat Peraga Baca Tulis Al-Qur'an
Belanja Alat Peraga BTQ240 set x 2.000.000,00 = 480.000.000,00
Hr. Tim Pengadaan1 bjj x 2.200.000,00 = 2.200.000,00
Hr. Tim Penerima Barang1 bjj x 1.250.000,00 = 1.250.000,00"
1.01 . 1.01.01 . 16 . 103,Penguatan Kurikulum Baru SD,350000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Kurikulum 2013
Target : 4 sosialisasi"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 1,Belanja Pegawai,28800000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 1 . 01,Honorarium PNS,28000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,28000000,"Pendapatan Asli Daerah (P A D) 
Honorarium Panitia Pelaksana Kegiatan
Honor Panitia Penguatan Kurikulum Baru SD3 keg x 4.000.000,00 = 12.000.000,00
Honor Tim Monitoring1 keg x 16.000.000,00 = 16.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 1 . 03,Uang Lembur,800000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,800000,"Pendapatan Asli Daerah (P A D) 
Uang Lembur PNSUang Lembur Golongan III dan IV40 ol x 15.000,00 = 600.000,00
Uang Lembur Golongan I dan II20 ol x 10.000,00 = 200.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2,Belanja Barang dan Jasa,321200000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,31000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,31000000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK Kegiatan3 keg x 3.000.000,00 = 9.000.000,00
ATK Peserta440 paket x 50.000,00 = 22.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,53450000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,2125000,"Pendapatan Asli Daerah (P A D) 
Belanja CetakCetak Piagam490 lb x 2.500,00 = 1.225.000,00
Cetak kegiatan3 keg x 300.000,00 = 900.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,51325000,"Pendapatan Asli Daerah (P A D)
 Pengadaan Buku440 ex x 108.000,00 = 47.520.000,00
Foto copy30,440 lb x 125,00 = 3.805.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,18000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,18000000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa TempatSewa Tempat Kegiatan3 keg x 6.000.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,36000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,18000000,"Pendapatan Asli Daerah (P A D)
 Belanja Sewa ProyektorSewa LCD Proyektor3 keg x 6.000.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,18000000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Sound SystemSewa Sound System3 keg x 6.000.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,77000000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,7500000,"Pendapatan Asli Daerah (P A D)
 Belanja Makan dan Minum RapatSnack Minum Rapat300 or x 7.500,00 = 2.250.000,00
Makan Minum Rapat300 or x 17.500,00 = 5.250.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,69500000,"Pendapatan Asli Daerah (P A D)
 Belanja Makan dan Minum KegiatanSnack Minum Kegiatan3,200 dos x 7.500,00 = 24.000.000,00
Makan Minum Kegiatan2,600 dos x 17.500,00 = 45.500.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",105750000,
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,92550000,"Pendapatan Asli Daerah (P A D)
 Honorarium Nara Sumber/ModeratorHonor Nara Sumber572 jpl x 150.000,00 = 85.800.000,00
Honor Moderator45 oh x 150.000,00 = 6.750.000,00"
1.01 . 1.01.01 . 16 . 103 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,13200000,"Pendapatan Asli Daerah (P A D) 
Uang Saku Peserta440 oh x 30.000,00 = 13.200.000,00"
1.01 . 1.01.01 . 16 . 104,Penguatan Kurikulum Baru SMP,250000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Guru dan KS melaksanakan Kurikulum baru
Target : 4 paket"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 1,Belanja Pegawai,80200000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 1 . 01,Honorarium PNS,78900000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,78900000," honorarium panitia kegiatan
HR Panitia1 bjj x 4.500.000,00 = 4.500.000,00
Honorarium narasumber/moderator/tenaga ahli
Honor Narasumber312 jpl x 200.000,00 = 62.400.000,00
Honor Moderator60 oh x 200.000,00 = 12.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 1 . 03,Uang Lembur,1300000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1300000," uang lembur PNS
Golongan III dan IV60 OH x 15.000,00 = 900.000,00
Golongan I dan II40 OH x 10.000,00 = 400.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2,Belanja Barang dan Jasa,169800000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,51685000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,51685000," Belanja ATK
ATK KEGIATAN1 LS x 6.685.000,00 = 6.685.000,00
ATK Peserta600 or x 75.000,00 = 45.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,56000000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,1000000," Belanja cetak
Cetak kegiatan1 ls x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,55000000," Penggandaan
Penggandaan Materi Sosialisasi415,000 lbr x 125,00 = 51.875.000,00
Penggandaan surat-surat25,000 lbr x 125,00 = 3.125.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,7040000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 10 . 01,Belanja Sewa Meja Kursi,1040000," sewa meja kursi
sewa meja kursi520 bh x 2.000,00 = 1.040.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,6000000," sewa proyektor
sewa LCD Proyektor40 hr x 150.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,55075000,
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2625000," Belanja Makanan dan minuman rapat
Belanja Makananan dan Minuman Rapat150 or x 17.500,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1750000," Belanja Makan dan Minum Lembur
Makan dan Minum Lembur100 ol x 17.500,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 104 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,50700000," Belanja Makan minum kegiatan
Makan Minum Kegiatan1,560 OK x 32.500,00 = 50.700.000,00"
1.01 . 1.01.01 . 16 . 108,Penguatan Mapel yang diujikan dalam UN,200000000,"Sumber Dana : Lokasi 
Kegiatan : Kabupaten Bantul
Keluaran : Tercapianya Nilai UN sesuai tagert SPM
Target : 109 Sekolah"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 1,Belanja Pegawai,40400000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 1 . 01,Honorarium PNS,39200000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,39200000," Honorarium Panitia Pelaksana Kegiatan
Honor Moderator6 oh x 200.000,00 = 1.200.000,00
Honor Panitia1 bjj x 5.000.000,00 = 5.000.000,00
Honor Penyusun Naskah Kisi-kisi120 oh x 200.000,00 = 24.000.000,00
Honor Narasumber36 JPL x 250.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 1 . 03,Uang Lembur,1200000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1200000," Uang Lembur PNS
Golongan III dan IV60 OH x 10.000,00 = 600.000,00
Golongan I dan II60 OH x 10.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2,Belanja Barang dan Jasa,159600000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,69500000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,69500000," Belanja ATK
ATK Kegiatan1 ls x 9.500.000,00 = 9.500.000,00
ATK Peserta600 or x 100.000,00 = 60.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,56500000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,1000000," Belanja cetak
Cetak kegiatan1 ls x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,55500000," Belanja cetak/foto copy
Penggandaan Kisi-kisi415,000 lbr x 125,00 = 51.875.000,00
Penggandaan surat-surat29,000 lbr x 125,00 = 3.625.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,33600000,
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,8750000," Belanja Makanan dan Minuman
Belanja Makan Minum Rapat500 or x 17.500,00 = 8.750.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,2100000," Belanja Makanan dan Minuman Lembur
MML120 OL x 17.500,00 = 2.100.000,00"
1.01 . 1.01.01 . 16 . 108 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,22750000," Belanja Makanan dan Minuman Pelaksanaan Kegiatan
Makan minum kegiatan700 ok x 32.500,00 = 22.750.000,00"
1.01 . 1.01.01 . 16 . 109,Penguatan Mapel yang diujikan dalam US/M,250000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Kegiatan Matematika, IPA dan IPS
Target : 389 sekolah"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 1,Belanja Pegawai,17300000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 1 . 01,Honorarium PNS,16500000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,16500000,"Pendapatan Asli Daerah (P A D)
 Honorarium Panitia
Honor Panitia Pengadaan1 bjj x 1.100.000,00 = 1.100.000,00
Honor Panitia Penerima dan Pemeriksa1 bjj x 900.000,00 = 900.000,00
Honor Panitia Pelaksana Kegiatan1 bjj x 4.500.000,00 = 4.500.000,00
Honor pembuatan naskah uji kompetensi1 keg x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 1 . 03,Uang Lembur,800000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,800000,"Pendapatan Asli Daerah (P A D) 
Uang Lembur PNSGolongan III dan IV40 ol x 15.000,00 = 600.000,00
Golongan I dan II20 ol x 10.000,00 = 200.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2,Belanja Barang dan Jasa,232700000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4325000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4325000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK Kegiatan1 keg x 1.925.000,00 = 1.925.000,00
ATK Peserta120 or x 20.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,194550000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,750000,"Pendapatan Asli Daerah (P A D)
 Belanja CetakCetak Piagam140 or x 2.500,00 = 350.000,00
Cetak dok kegiatan1 ls x 400.000,00 = 400.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,193800000,"Pendapatan Asli Daerah (P A D)
 Belanja Penggandaan1 keg x 193.000.000,00 = 193.000.000,00
Foto copy6,400 lbr x 125,00 = 800.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,600000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,600000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa TempatSewa Tempat Kegiatan2 hr x 300.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,2400000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,900000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa proyektorSewa LCD Proyektor1 keg x 900.000,00 = 900.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,1500000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Peralatan dan Perlengkapan
Sewa peralatan dan Perlengkapan1 keg x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,16875000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3750000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum Rapat
Belanja Snack Minum Rapat150 dos x 7.500,00 = 1.125.000,00
Belanja Makan Minum Rapat150 dos x 17.500,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,875000,"Pendapatan Asli Daerah (P A D) 
Belanja makan dan Minum lemburMML50 ol x 17.500,00 = 875.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,12250000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum Kegiatan
Makan Minum Penyusun Naskah100 dos x 17.500,00 = 1.750.000,00
Snack dan minum kegiatan600 dos x 7.500,00 = 4.500.000,00
Makan dan minum Kegiatan300 dos x 17.500,00 = 5.250.000,00
Snack Minum Penyusun Naskah100 dos x 7.500,00 = 750.000,00
"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",13950000,
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6750000,"Pendapatan Asli Daerah (P A D) 
Honor Nara Sumber/Moderator
Honor Nara Sumber48 jpl x 125.000,00 = 6.000.000,00
Honor Moderator6 oh x 125.000,00 = 750.000,00"
1.01 . 1.01.01 . 16 . 109 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,7200000,"Pendapatan Asli Daerah (P A D) 
Uang saku peserta240 or x 30.000,00 = 7.200.000,00"
1.01 . 1.01.01 . 16 . 111,Pembangunan Perpustakaan Sekolah SMP,1172500000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Perpustakaan yang ideal untuk mendukung mutu pendidikan
Target : 6 unit"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 1,Belanja Pegawai,20850000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 1 . 01,Honorarium PNS,20850000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,13100000,"APBD
 HR Panitia Pelaksana Kegiatan
HR Panitia4 bl x 150.000,00 = 600.000,00
HR Tim Teknis Bangunan1 bjj x 5.000.000,00 = 5.000.000,00
HR Pengawas Lapangan1 bjj x 7.500.000,00 = 7.500.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,7750000,"APBD 
HR Panitia Lelang1 bjj x 4.750.000,00 = 4.750.000,00
HR Tim Penerima Barang1 bjj x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2,Belanja Barang dan Jasa,68650000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2500000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2500000,"APBD 
Belanja ATK
Belanja ATK Kegiatan1 ls x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3750000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3750000,"APBD 
PenggandaanFotocopy30,000 lbr x 125,00 = 3.750.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,2400000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,2400000,"APBD 
Perjalanan DinasGolongan IV30 op x 45.000,00 = 1.350.000,00
Golongan III30 op x 35.000,00 = 1.050.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,60000000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 21 . 02,Belanja Jasa Konsultansi Perencanaan,35000000,"APBD 
Konsultasi Perencanaan
Belanja jasa konsultasi perencanaan1 ls x 35.000.000,00 = 35.000.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 2 . 21 . 03,Belanja Jasa Konsultansi Pengawasan,25000000,"APBD 
Konsultasi Pengawas
Belanja jasa konsultasi pengawas1 ls x 25.000.000,00 = 25.000.000,00"
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 3,Belanja Modal,1083000000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,81000000,
1.01 . 1.01.01 . 16 . 111 . 5 . 2 . 3 . 28 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,81000000,"APBD 
Belanja Mebeulair Perpustakaan6 set x 13.500.000,00 = 81.000.000,00"
