Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 02 . 07  , Belanja Cindera Mata  ,700000," APBD
LOMBA PIDATO BAHASA JAWA
Belanja tropy / piala1 pkt x 700.000,00 = 700.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 02 . 08  , Belanja Bahan Makanan  ,4500000," APBD
BIDANG SOSIAL BUDAYA
Belanja bahan sembako1 ls x 4.500.000,00 = 4.500.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 02 . 12  , Belanja alat-alat/perlengkapan  ,3000000," APBD
Belanja Tas Dalam Rangka HUT Dharma Wanita
Belanja Tas1 ls x 3.000.000,00 = 3.000.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,16700000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 03 . 12  , Belanja Transportasi dan Akomodasi  ,15000000," APBD
Belanja Kunjungan Kerja Dharma WanitaKunjungan Kerja1 ls x 15.000.000,00 = 15.000.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 03 . 14  , Belanja Dekorasi  ,1700000," APBD
PUNCAK ACARA DWPDekorasi Puncak Acara DWP1 pkt x 500.000,00 = 500.000,00
BIDANG PENDIDIKANDekorasi Kegiatan Seminar Pendidikan Karakter budi Pekerti1 pkt x 200.000,00 = 200.000,00
Dekorasi Lomba Pidato bahasa jawa1 pkt x 200.000,00 = 200.000,00
BIDANG EKONOMIDekorasi sosialisasi one day service1 pkt x 200.000,00 = 200.000,00
Dekorasi Kegiatan Pelatihan Memasak Burger tempe1 pkt x 200.000,00 = 200.000,00
BIDANG SOSIAL BUDAYADekorasi Kegiatan Pengajian1 pkt x 200.000,00 = 200.000,00
Dekorasi seminar pendidikan sex1 pkt x 200.000,00 = 200.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,4500000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,1000000," APBD
PUNCAK ACARA DWP
Cetak Undangan1 pkt x 1.000.000,00 = 1.000.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,3500000," APBD
SEKREATRIATFotocopy1 pkt x 700.000,00 = 700.000,00
BIDANG PENDIDIKANFotocopy Seminar pendidikan karakter budi pekerti1 pkt x 375.000,00 = 375.000,00
Fotocopy Lomba Pidato Bahasa jawa1 pkt x 300.000,00 = 300.000,00
BIDANG EKONOMIFotocopy Pelatihan Memasak Burger Tempe1 pkt x 475.000,00 = 475.000,00
Fotocopy Sosialisasi One day Service1 pkt x 475.000,00 = 475.000,00
BIDANG SOSIAL BUDAYAFotocopy Kegiatan Pengajian1 pkt x 400.000,00 = 400.000,00
Fotocopy Kegiatan Pendidikan sex1 pkt x 375.000,00 = 375.000,00
PUNCAK ACARA DWPFotocopy Puncak Acara DWP1 pkt x 400.000,00 = 400.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,19300000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,19300000," APBD
PUNCAK ACARA DWPsnack dan minum320 org x 10.000,00 = 3.200.000,00
makan dan minum320 org x 20.000,00 = 6.400.000,00
BIDANG PENDIDIKANSnack dan minum kegiatan Lomba Pidato bahasa Jawa160 org x 7.500,00 = 1.200.000,00
Snack dan minum kegiatan Seminar Pendidikan Karakter Budi Pekerti150 org x 7.500,00 = 1.125.000,00
BIDANG EKONOMImakan dan minum Pelatihan memasak burger tempe150 org x 7.500,00 = 1.125.000,00
makan dan minum sosialisasi one day service150 org x 7.500,00 = 1.125.000,00
BIDANG SOSIAL BUDAYAMakan Minum Syawalan250 org x 16.000,00 = 4.000.000,00
Makan dan minum seminar pendidikan sex150 org x 7.500,00 = 1.125.000,00"
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",5400000,
1.11 . 1.12.01 . 20 . 17 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,5400000," APBD
BIDANG PENDIDIKAN
Honorarium Narasumber Pendidikan Karakter, Budi Pekerti2 org x 400.000,00 = 800.000,00
Honorarium Narasumber Pidato bahasa Jawa1 org x 100.000,00 = 100.000,00
BIDANG EKONOMIHonor Narasumber Pelatihan  Memasak Burger Tempe2 org x 350.000,00 = 700.000,00
Honor narasumber One day service2 org x 350.000,00 = 700.000,00
SEKRETARIATHonor Tim Sekretariat (2 org x 2 )4 org x 150.000,00 = 600.000,00
BIDANG SOSIAL BUDAYAHoanorarium Narasumber Seminar Pendidikan Sex2 org x 400.000,00 = 800.000,00
honor Tenaga ahli/dokter1 pkt x 500.000,00 = 500.000,00
Honor Narasumber Pengajian1 org x 400.000,00 = 400.000,00
Honor Tenaga AhliHonor Tenaga Electone1 pkt x 500.000,00 = 500.000,00
Honor Dekor taman1 pkt x 300.000,00 = 300.000,00"
1.06 . 1.12.01 . 21  , Program perencanaan pembangunan daerah  ,7075600,
1.06 . 1.12.01 . 21 . 32  , Penyusunan Rencana Strategis (Renstra) SKPD  ,3537800," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Koordinasi Penyusunan Rentra
Target:  1 dokumen"
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,3537800,
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1411800,
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1411800," APBD
Belanja ATKTinta Printer Canon warna7 btl x 37.000,00 = 259.000,00
Belanja Kertas HVS 70gr3 rim x 37.600,00 = 112.800,00
Catridge canon1 bh x 300.000,00 = 300.000,00
Tinta Printer Canon hitam20 botol x 37.000,00 = 740.000,00"
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,751000,
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,751000," APBD
Belanja PenggandaanFotocopy1 pkt x 751.000,00 = 751.000,00"
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1375000,
1.06 . 1.12.01 . 21 . 32 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1375000," APBD
Belanja makanan dan minuman Rapat
makan dan minum50 or x 20.000,00 = 1.000.000,00
snack50 or x 7.500,00 = 375.000,00"
1.06 . 1.12.01 . 21 . 33  , Penyusunan Rencana Kerja (Renja) SKPD  ,3537800," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Koordinasi Penyusunan Dokumen Renja BKKPPKB
Target:  1 dokumen"
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,3537800,
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1411800,
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1411800," APBD
Belanja ATK
Belanja kertas HVS 70gr3 rim x 37.600,00 = 112.800,00
Catridge canon1 bh x 300.000,00 = 300.000,00
Tinta Printer Canon Hitam20 btl x 37.000,00 = 740.000,00
Tinta Printer Canon Warna7 btl x 37.000,00 = 259.000,00"
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,751000,
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,751000," APBD
Belanja PenggandaanFotocopy1 pkt x 751.000,00 = 751.000,00"
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1375000,
1.06 . 1.12.01 . 21 . 33 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1375000," APBD
Belanja makanan dan minuman rapat
Makan dan minum50 or x 20.000,00 = 1.000.000,00
Snack50 or x 7.500,00 = 375.000,00"
1.12 . 1.12.01 . 23  , Program penyiapan tenaga pedamping kelompok bina keluarga  ,228553500,
1.12 . 1.12.01 . 23 . 01  , Pelatihan tenaga pedamping kelompok bina keluarga di kecamatan  ,25618500," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  TPPKK Kecamatan, PKK Desa dan Kesra
Target:  50 orang"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 1  , Belanja Pegawai  ,975000,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 1 . 01  , Honorarium PNS  ,975000,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,975000," APBD
Honorarium Panitia Pelakasana Kegiatan
Ketua1 or x 150.000,00 = 150.000,00
Sekretaris1 or x 125.000,00 = 125.000,00
Anggota7 or x 100.000,00 = 700.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,24643500,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,3655000,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,3550000," APBD
Belanja ATKATK Pelatihan51 pkt x 50.000,00 = 2.550.000,00
ATK Kantor1 pkt x 1.000.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",105000," APBD
Belanja MateraiMaterai 600010 lbr x 6.000,00 = 60.000,00
Materai 300015 lbr x 3.000,00 = 45.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,933500,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,433500," APBD
Belanja cetak sertifikat
Cetak sertifikat51 lbr x 8.500,00 = 433.500,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,500000," APBD
Belanja Penggandaan/fotocopy
Fotocopy1 pkt x 500.000,00 = 500.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,7675000,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,3400000," APBD
Belanja makanan dan minuman Pertemuan Tk Kabupaten
Makanan dan minuman50 org x 17.500,00 = 875.000,00snack50 org x 7.500,00 = 375.000,00
Belanja makanan dan minuman rapat persiapan dan evaluasisnack18 org x 7.500,00 = 135.000,00
makanan dan minuman18 org x 17.500,00 = 315.000,00
Belanja makanan dan minuman Rapat Review Pelatihan
Makan dan minum68 org x 17.500,00 = 1.190.000,00
snack68 org x 7.500,00 = 510.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,875000," APBD
Belanja makan dan minum lemburlembur penyusunan laporan pelatihan pendamping35 oh x 25.000,00 = 875.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,3400000," APBD
Belanja makanan dan minuman pelaksana kegiatan
Makan dan minum pelatihan tenaga pendamping Bina keluarga136 org x 17.500,00 = 2.380.000,00
snack pelatihan tenaga pendamping Bina keluarga136 org x 7.500,00 = 1.020.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",12380000,
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3200000," APBD
Honorarium Instruktur
Honor Instruktur16 jpl x 200.000,00 = 3.200.000,00"
1.12 . 1.12.01 . 23 . 01 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,9180000," APBD
Transport Peserta pelatihan Bina Keluarga
transport Peserta102 oh x 90.000,00 = 9.180.000,00"
1.12 . 1.12.01 . 23 . 04  , Pelatihan untuk sertifikasi (SPIRIT) bagi produk makanan dan minuman kelompok PEKM ,22190000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Anggota Kelompok PEKM
Target:  50 orang"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,22190000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,7990000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,7900000," APBD
Belanja ATK PesertaATK Peserta125 pkt x 60.000,00 = 7.500.000,00
Belanja ATK KegiatanATK kegiatan1 pkt x 400.000,00 = 400.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja materaiMaterai 600010 lbr x 6.000,00 = 60.000,00
Materai 300010 lbr x 3.000,00 = 30.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,1750000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 03 . 16  , Belanja Analisa Laboratorium  ,1750000," APBD
Pengujian SampelPengujian Sampel air bersih50 spl x 35.000,00 = 1.750.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,925000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,425000," APBD
Belanja Cetak
Cetak Sertifikat50 lbr x 8.500,00 = 425.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,500000," APBD
Belanja penggandaan/fotocopy
Fotocopy1 pkt x 500.000,00 = 500.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,3825000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,350000," APBD
Belanja makanan dan minuman rapat
Makanan dan minuman14 org x 25.000,00 = 350.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,3475000," APBD
Belanja makanan dan minuman pelaksana kegiatanmakanan dan minuman139 org x 17.500,00 = 2.432.500,00
snack139 org x 7.500,00 = 1.042.500,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",7700000,
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3200000," APBD
Honorarium InstrukturInstruktur16 jpl x 200.000,00 = 3.200.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,3750000," APBD
Honorarium PesertaTransport Peserta125 or x 30.000,00 = 3.750.000,00"
1.12 . 1.12.01 . 23 . 04 . 5 . 2 . 2 . 35 . 09  , Jasa Petugas Lapangan  ,750000," APBD
Honor Transpot PetugasTranspot Petugas50 or x 15.000,00 = 750.000,00"
1.12 . 1.12.01 . 23 . 05  , Pendampingan Forum komunikasi kader posdaya  ,42740000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kab Bantul
Keluaran :  Kader POsdaya
Target:  70 orang"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,42740000,
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,21210000,
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,21150000," APBD
Belanja ATK1 pkt x 21.150.000,00 = 21.150.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",60000," APBD
Belaja materaiMaterai 60005 lbr x 6.000,00 = 30.000,00Materai 300010 lbr x 3.000,00 = 30.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,5845000,
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,4845000," APBD
Belanja cetak
Cetak Buku Pedoman170 buku x 28.500,00 = 4.845.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1000000," APBD
Belanja Penggandaan/fotocopy
fotocopy1 pkt x 1.000.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,10975000,
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,350000," APBD
Belanja makanan dan minuman rapat
makan dan minum14 org x 25.000,00 = 350.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,10625000," APBD
Belanja makan dan minum pelaksana kegiatan
minum dan scak850 org x 12.500,00 = 10.625.000,00"
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,4710000,
1.12 . 1.12.01 . 23 . 05 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,4710000," APBD
Belanja perjalanan dinas dalam daerah
Gol IV 44 trip x 45.000,00 = 1.980.000,00
Gol III 78 trip x 35.000,00 = 2.730.000,00"
1.12 . 1.12.01 . 23 . 06  , Pelatihan Kader Keterpaduan BKB dan Pengasuhan Dini Tumbuh Kembang Anak ,14030000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kader BKB
Target:  34 orang"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,14030000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1090000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1000000," APBD
Belanja ATK1 pkt x 1.000.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",90000," APBD
Belanja materaiMaterai 600010 lbr x 6.000,00 = 60.000,00
Materai 300010 lbr x 3.000,00 = 30.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,980000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,170000," APBD
Belanja Cetak
Cetak Sertifikat34 lbr x 5.000,00 = 170.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,810000," APBD
Belanja penggandaan/fotocopy
fotocopy1 pkt x 810.000,00 = 810.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1920000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,280000," APBD
Belanja makanan dan minuman rapat
Makan dan minum rapat dan evaluasi14 org x 20.000,00 = 280.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,1640000," APBD
Belanja makan dan minum pelaksana kegiatan
makan dan minum82 org x 12.500,00 = 1.025.000,00snack82 org x 7.500,00 = 615.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,4800000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 15 . 02  , Belanja Perjalanan Dinas Luar Daerah  ,4800000," APBD
Belanja perjalanan dinas luar daerah
Gol IV 1 trip x 1.700.000,00 = 1.700.000,00
Gol III 2 trip x 1.550.000,00 = 3.100.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",5240000,
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,3200000," APBD
Honorarium tenaga ahli/isntruktur
Honorarium Instruktur16 jpl x 200.000,00 = 3.200.000,00"
1.12 . 1.12.01 . 23 . 06 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,2040000," APBD
Honorarium PesertaTransport Peserta68 org x 30.000,00 = 2.040.000,00"
1.12 . 1.12.01 . 23 . 07  ," Refresing Kader Tribina ( BKB, BKR, dan BKL )  ",13900000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Ketua Kelompok BKB BKR dan BKL
Target:  50 kelompok"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 1  , Belanja Pegawai  ,200000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 1 . 03  , Uang Lembur  ,200000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,200000," APBD
Uang Lembur10 oh x 20.000,00 = 200.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,13700000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,640000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,595000," APBD
Belanja ATKATK1 pkt x 595.000,00 = 595.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",45000," APBD
Belanja MateraiMaterai 30005 lbr x 3.000,00 = 15.000,00
Materai 60005 lbr x 6.000,00 = 30.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,6750000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 03 . 12  , Belanja Transportasi dan Akomodasi  ,6750000," APBD
Belanja akomodasi / transportasiakomodasi/transportasi2 pkt x 3.375.000,00 = 6.750.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,4500000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1250000," APBD
Belanja makanan dan minuman rapat
Rapat persiapan dan evaluasi50 or x 25.000,00 = 1.250.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,250000," APBD
Belanja makan dan minum lembur
Lembur Penyusunan Laporan10 org x 25.000,00 = 250.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,3000000," APBD
Belanja makanan dan minuman pelaksana kegiatan
Makanan dan minuman50 org x 60.000,00 = 3.000.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,310000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,310000," APBD
Belanja perjalanan dinas dalam daerah
Gol IV 1 trip x 70.000,00 = 70.000,00
Gol III 4 trip x 60.000,00 = 240.000,00"
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",1500000,
1.12 . 1.12.01 . 23 . 07 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,1500000," APBD
Honorarium PesertaTransport Peserta50 oh x 30.000,00 = 1.500.000,00"
1.12 . 1.12.01 . 23 . 08  ," Evaluasi Kegiatan Tribina ( BKB, BKR, dan BKL ) dan POSDAYA  ",25500000," Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kelompok Tribina dan Posdaya
Target:  24 kelompok"
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,25500000,
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,730000,
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,730000," APBD
Beanja Penggandaan/fotocopy
Foto copy1 pkt x 730.000,00 = 730.000,00"
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,770000,
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,280000," APBD
Belanja makanan dan Minuman Rapat

Makanan dan minuman16 or x 17.500,00 = 280.000,00"
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 11 . 05  , Belanja Makanan dan Minuman Pelaksanaan Kegiatan  ,490000," APBD
Belanja makanan dan minuman pelaksana kegiatan
Makanan dan Minuman28 or x 17.500,00 = 490.000,00"
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 37  , Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat  ,24000000,
1.12 . 1.12.01 . 23 . 08 . 5 . 2 . 2 . 37 . 01  , Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat  ,24000000," APBD
Pemberian Hadiah Kategori Kelompok Tribina dan Posdaya
Juara I4 Klp x 2.000.000,00 = 8.000.000,00
Juara II4 kpl x 1.500.000,00 = 6.000.000,00
Juara III4 klp x 1.000.000,00 = 4.000.000,00
Pemberian Hadiah perorangan Kader BKB,BKR, Lansia Idol
Juara I4 org x 750.000,00 = 3.000.000,00
Juara II4 org x 500.000,00 = 2.000.000,00
Juara III4 org x 250.000,00 = 1.000.000,00"
1.12 . 1.12.01 . 23 . 09  , Promosi Hasil Usaha Kelompok UPPKS  ,16100000," Sumber Dana : APBD
Lokasi Kegiatan : BKKPPKB Kabupaten Bantul
Keluaran :  Kelompok UPPKS
Target:  34 kelompok"
