Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 30.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,5400000.00,11610000.00,6210000.00,115.00,
1.03 . 1.03.01 . 30.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,23160000.00,25500000.00,2340000.00,10.10,
1.03 . 1.03.01 . 30.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,4810000.00,8060000.00,3250000.00,67.57,
1.03 . 1.03.01 . 30.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4810000.00,8060000.00,3250000.00,67.57,
1.03 . 1.03.01 . 30.02 . 5.2.2.23 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat/Pihak Ketiga,0.00,154250000.00,154250000.00,0.00,
1.03 . 1.03.01 . 30.02 . 5.2.2.23.02 ,Belanja Barang Yang Akan Diserahkan Kepada Pihak Ketiga,0.00,154250000.00,154250000.00,0.00,"Belanja barang yang akan diserahkan kepada pihak ketiga
Rehab pengaspalan jalan irigasi krandon kamal.
1  paket x 154.250.000,00 = 154.250.000,00"
1.03 . 1.03.01 . 30.02 . 5.2.3 ,Belanja Modal ,18414610000.00,20838597000.00,2423987000.00,13.16,
1.03 . 1.03.01 . 30.02 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,18414610000.00,20838597000.00,2423987000.00,13.16,
1.03 . 1.03.01 . 30.02 . 5.2.3.21.01 ,Belanja Modal Pengadaan Konstruksi Jalan ,18414610000.00,20838597000.00,2423987000.00,13.16,"Pembangunan jalan dan jembatan Perdesaan 
Pembangunan Jalan Wikel Jeronan, Galur 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan Jalan SD Pepen Giripeni, Wates 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Ganggenan dua - Tulungan, Panjatan 1 paket x 378.000.000,00 = 378.000.000,00 
Pembangunan jalan dengok - tanggulangin, NAnggulan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan Jalan Dlingseng - Duren Sawit, Kalibawang 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Ngaliyan-Trayu/Suroloyo, Samigaluh 1 paket x 380.000.000,00 = 380.000.000,00 
Pembangunan jalan semboja - ngebles/trisik, Galur 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Kulon Progo pundung, Galur 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Ngrowo - Kalibuntung, Lendah - GAlur 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Nglatiyan - mirisewu, Ngentakrejo, Lendah 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan desa demen - demen II, Temon 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan KAlidengen I - KAlidengen II, Temon 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Mbang malang - Gotakan, PAnjatan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan KAlipang - warung senja, Panjatan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan sendangrejo - pagutan, Purwoharjo, Samigaluh 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan sindon - menggungan, tawangsari, pengasih 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan balai desa kaliagung, sentolo 1 paket x 225.000.000,00 = 225.000.000,00 
Pembangunan jalan poros dusun panjul, Sentolo 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan nanggulan - krinjing II, NAnggulan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan penjalin, Donomerto, NAnggulan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan ndliru - tegalrejo, hargowilis, kokap 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan sungapan I - gunungijo,hargotirto, kokap 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Nglogopan - banjaran, Girimulyo 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan semawung, Kempong, Kalibawang 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan puyang - gebang, purwoharjo, Samigaluh 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Gegerbajing - sinogo Samigaluh 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan Jalan KArang - KAlisoko (SMPN 4 Sentolo), KAlisoko 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan desa Bil Gading - Kedondong 1 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan kadipaten - SP KH. A. Dahlan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan Buk Ireng Panjatan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan senja gejlik Bojong Panjatan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan poros desa ploso donomerto Nanggulan 1 paket x 371.000.000,00 = 371.000.000,00 
Pembangunan jalan batas desa tayuban - bendungan 1 paket x 371.000.000,00 = 371.000.000,00 
JAlan penghubung desa temon Kulon Progo - desa janten (jalan porosdesa kebonrejo) 1 paket x 148.850.000,00 = 148.850.000,00 
JAlan poros desa janten 1 paket x 198.850.000,00 = 198.850.000,00 
Pengaspalan jalan krebet, kalisoko, gunungduk 1 paket x 198.850.000,00 = 198.850.000,00 
Pengasapalan jalan lingkungan sebokarang RT 09 RW 05, triharjo, Wates 1 paket x 133.750.000,00 = 133.750.000,00 
Pembangunan jalan temanggal, wijimulyo, nanggulan 1 paket x 98.750.000,00 = 98.750.000,00 
Pengaspalan jalan lingkungan kedungngalih-pengasih 1 paket x 98.750.000,00 = 98.750.000,00 
Pembangunan jalan Banyuroto-PasarSribit Giripurwo (Nayu-Sabrang) Girimulyo 1 paket x 371.000.000,00 = 371.000.000,00 
Pengaspalan jalan dusun blok 3 ngestiharjo (menuju mesjid al-flah/MIN 300 m) 1 paket x 138.750.000,00 = 138.750.000,00 
Jalan aspal dusun sentolo lor - jangkang lor sentolo 1 paket x 198.750.000,00 = 198.750.000,00 
Jalan desa sarimulyo - kalinongko Gerbosari Samigaluh 1 paket x 378.800.000,00 = 378.800.000,00 
Ruas jalan RT 2 punukan randu pangah 1 paket x 898.600.000,00 = 898.600.000,00 
cor blok jalan plered - trowongan bojong 1 paket x 449.650.000,00 = 449.650.000,00 
pendekan - bugel 1 paket x 398.800.000,00 = 398.800.000,00 
Peningkatan ruas jalan ngipik - bonosoro, bumirejo, lendah 1 paket x 198.700.000,00 = 198.700.000,00 
Peningkatan jalan bedoyo - siliran (simpang bedoyo - balai desa banaran) 1 paket x 398.800.000,00 = 398.800.000,00 
Jalan Goa Sriti Desa Purwoharjo, Samigaluh 1 paket x 380.000.000,00 = 380.000.000,00 
Pengaspalan jalan pedukuhan karangtengah lor RT 13 dan RT 14 MArgosari, Pengasih 1 paket x 380.000.000,00 = 380.000.000,00 
Pembangunan Jalan Sigran-SMA 1 Galur 1 paket x 198.750.000,00 = 198.750.000,00 
Jalan Ngento-Tunjungan, Pengasih 1 paket x 371.000.000,00 = 371.000.000,00 
Jalan perumahan kepek masjid Pengasih (Kepek-Paingan) Pengasih 1 paket x 100.000.000,00 = 100.000.000,00 
Jalan Dengok- Klajuran Tanjungharjo (Puntuk-Sawahgede) 1 paket x 225.000.000,00 = 225.000.000,00 
Pembangunan jalan tamansiswa (320) 1 paket x 154.250.000,00 = 154.250.000,00 
Pengaspalan jalan kalibuntung - kepanjen, galur (jalan ngrowo - kalibuntung) 1 paket x 154.250.000,00 = 154.250.000,00 
Pembangunan jalan dukuh I - dukuh II  -227 1 paket x 154.250.000,00 = 154.250.000,00 
Cor blok jalan mrunggi - kroco, sendangsari, pengasih 1 paket x 154.250.000,00 = 154.250.000,00 
Pembangunan jalan lor lapangan - bunder  -15 1 paket x 154.250.000,00 = 154.250.000,00 
Pembangunan jalan kutogiri - talunombo  -112 1 paket x 154.250.000,00 = 154.250.000,00 
Pembangunan bangket jalan buk ireng  -257 1 paket x 154.250.000,00 = 154.250.000,00 
Cor blok jalan wonopeti - potrowangsan, tirtorahayu 1 paket x 154.250.000,00 = 154.250.000,00 
Karangtengah lor - kalipetir lor (326) 1 paket x 154.250.000,00 = 154.250.000,00 
Jalan cumetuk - kedungsogo - kradenan - kemiri, kaliagung (110) 1 paket x 154.250.000,00 = 154.250.000,00 
Jalan semawong - kempong (24) 1 paket x 154.250.000,00 = 154.250.000,00 
Jalan Lingkar Serut 1 paket x 154.250.000,00 = 154.250.000,00 
Jalan Puskesmas Pengasih I- Mrunggi 1 paket x 154.250.000,00 = 154.250.000,00 
Jalan Gunung Gondang-Karang tengah lor 1 paket x 154.545.000,00 = 154.545.000,00 
Pembangunan jalan menuju IGD RSUD wates 1 paket x 154.250.000,00 = 154.250.000,00 
Pengawasan Pengawasan 3 paket x 90.000.000,00 = 270.000.000,00 
Pengawasan 1 paket x 45.000.000,00 = 45.000.000,00 
Tim Pemeriksa/Penerima 
Ketua 3 orang/bulan/kali x 300.000,00 = 900.000,00 
Sekretaris 3 orang/bulan/kali x 250.000,00 = 750.000,00 
Anggota 9 orang/bulan/kali x 200.000,00 = 1.800.000,00 
Pejabat penerima 10 orang/bulan x 200.000,00 = 2.000.000,00 
Pejabat pengadaan 10 orang/bulan x 250.000,00 = 2.500.000,00 
Ketua 1 org/bln x 250.000,00 = 250.000,00 Sekretaris 1 org/bln x 200.000,00 = 200.000,00 Anggota 3 org/bln x 150.000,00 = 450.000,00 Pejabat pengadaan 18 OB x 250.000,00 = 4.500.000,00 Pejabat pembuat komitmen 10 orang/bulan x 300.000,00 = 3.000.000,00 Direksi Direksi Teknis 160 org/bln x 250.000,00 = 40.000.000,00 Direksi Pekerjaan 20 org/bln x 300.000,00 = 6.000.000,00 Direksi Teknis 40 org/bln x 200.000,00 = 8.000.000,00 Direksi Teknis 4 org/bln x 350.000,00 = 1.400.000,00 Direksi Teknis 32 org/bln x 200.000,00 = 6.400.000,00 Direksi Pekerjaan 10 org/bln x 250.000,00 = 2.500.000,00 ATK Kertas HVS 70 gram folio 5 rim x 45.000,00 = 225.000,00 Refil tinta printer 3 buah x 35.000,00 = 105.000,00 Penggandaan Fotocopy 2,186 lembar x 225,00 = 491.850,00 Jilid 10 buku x 20.000,00 = 200.000,00 sisa 1  x 150,00 = 150,00 Makan dan minum rapat 80 OS x 6.000,00 = 480.000,00 Perencanaan 1 paket x 50.000.000,00 = 50.000.000,00 "
,,,,,,
,,,,,,
1.03 . 1.03.01 . 30.05 ,Rehabilitasi/Pemeliharaan Jalan dan Jembatan Perdesaan,439856450.00,439856450.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 30.05 . 5.2.1 ,Belanja Pegawai ,181163000.00,90995000.00,-90168000.00,-49.77,
1.03 . 1.03.01 . 30.05 . 5.2.1.01 ,Honorarium PNS ,14075000.00,14075000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,11675000.00,11675000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,2400000.00,2400000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.1.02 ,Honorarium Non PNS ,165168000.00,75000000.00,-90168000.00,-54.59,
1.03 . 1.03.01 . 30.05 . 5.2.1.02.03 ,Honorarium Harian ,165168000.00,75000000.00,-90168000.00,-54.59,
1.03 . 1.03.01 . 30.05 . 5.2.1.03 ,Uang Lembur ,1920000.00,1920000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.1.03.01 ,Uang Lembur PNS ,1920000.00,1920000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2 ,Belanja Barang dan Jasa ,258693450.00,348861450.00,90168000.00,34.86,
1.03 . 1.03.01 . 30.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1387500.00,1387500.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1387500.00,1387500.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.02 ,Belanja Bahan/Material ,240629400.00,330797400.00,90168000.00,37.47,
1.03 . 1.03.01 . 30.05 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,240629400.00,330797400.00,90168000.00,37.47,
1.03 . 1.03.01 . 30.05 . 5.2.2.03 ,Belanja Jasa Kantor ,600000.00,600000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.03.13 ,Belanja Dokumentasi ,600000.00,600000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,7904550.00,7904550.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.06.02 ,Belanja Penggandaan ,7904550.00,7904550.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2412000.00,2412000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1440000.00,1440000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,972000.00,972000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5760000.00,5760000.00,0.00,0.00,
1.03 . 1.03.01 . 30.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5760000.00,5760000.00,0.00,0.00,
1.03 . 1.03.01 . 32 ,Program peningkatan sarana dan prasarana gedung kantor dan bangunan umum,13677100195.00,14202485045.00,525384850.00,3.84,
1.03 . 1.03.01 . 32.03 ,Rehabilitasi berat/sedang gedung kantor ,2163452100.00,2513185300.00,349733200.00,16.17,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 32.03 . 5.2.1 ,Belanja Pegawai ,13085000.00,13085000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.1.01 ,Honorarium PNS ,12390000.00,12390000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5740000.00,5740000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,6650000.00,6650000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.1.03 ,Uang Lembur ,695000.00,695000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.1.03.01 ,Uang Lembur PNS ,695000.00,695000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2 ,Belanja Barang dan Jasa ,330041475.00,365041425.00,34999950.00,10.60,
1.03 . 1.03.01 . 32.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,731550.00,731550.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,731550.00,731550.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,749925.00,749925.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.06.02 ,Belanja Penggandaan ,749925.00,749925.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2910000.00,2910000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,810000.00,810000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2100000.00,2100000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1750000.00,1750000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1750000.00,1750000.00,0.00,0.00,
1.03 . 1.03.01 . 32.03 . 5.2.2.21 ,Belanja Jasa Konsultansi ,323900000.00,358899950.00,34999950.00,10.81,
1.03 . 1.03.01 . 32.03 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,323900000.00,358899950.00,34999950.00,10.81,
1.03 . 1.03.01 . 32.03 . 5.2.3 ,Belanja Modal ,1820325625.00,2135058875.00,314733250.00,17.29,
1.03 . 1.03.01 . 32.03 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,1820325625.00,2135058875.00,314733250.00,17.29,
1.03 . 1.03.01 . 32.03 . 5.2.3.26.01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,1820325625.00,2135058875.00,314733250.00,17.29,"Belanja modal pengadaan gedung 
Rehab berat gedung Setwan DPRD 1 paket x 1.738.125.750,00 = 1.738.125.750,00 
Pengawasan gedung setwan DPRD 1 paket x 64.000.000,00 = 64.000.000,00 
Pejabat pengadaan 1 orang x 250.000,00 = 250.000,00 
Pejabat penerima 1 orang x 175.000,00 = 175.000,00 
Tim Pemeriksa 
Ketua 1 orang/paket x 400.000,00 = 400.000,00 
Sekretaris 1 orang/paket x 350.000,00 = 350.000,00 
Anggota 3 orang/paket x 300.000,00 = 900.000,00 
ATK 
Kertas HVS 70 gram folio 2 rim x 45.000,00 = 90.000,00 
Refill tinta  komputer 1 dos x 35.000,00 = 35.000,00 
Stopmap kertas 6 buah x 800,00 = 4.800,00 
Penggandaan 
Fotocopy 1,667 lembar x 225,00 = 375.075,00 
Makan minum pra lelang  
rapat persiapan pra lelang 80 orang/kali x 6.000,00 = 480.000,00 
makan rapat pra lelang 60 orang/kali x 24.000,00 = 1.440.000,00 
Direksi 
Direksi Pekerjaan 20 org/bln x 400.000,00 = 8.000.000,00 
Direksi Teknis 4 org/bln x 400.000,00 = 1.600.000,00 
Direksi Teknis 8 org/bln x 350.000,00 = 2.800.000,00 
Pejabat pembuat komitmen 4 orang/bulan x 325.000,00 = 1.300.000,00 
Gedung kantor (Komplek perkantoran Pemda) 
Gedung kantor (Komplek perkantoran Pemda) DAK = 242.744.944,00 DAU = 67.019.056,00 1 paket x 309.764.000,00 = 309.764.000,00 
Konsultan Pengawasan 1 paket x 4.969.250,00 = 4.969.250,00 "
1.03 . 1.03.01 . 32.17 ,Pembangunan gedung kantor dan bangunan lainnya,3406243795.00,3581895445.00,175651650.00,5.16,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo"
1.03 . 1.03.01 . 32.17 . 5.2.1 ,Belanja Pegawai ,6435000.00,9435000.00,3000000.00,46.62,
1.03 . 1.03.01 . 32.17 . 5.2.1.01 ,Honorarium PNS ,5740000.00,8740000.00,3000000.00,52.26,
1.03 . 1.03.01 . 32.17 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,5740000.00,5740000.00,0.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,0.00,900000.00,900000.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.1.01.05 ,Honorarium Penyelenggaraan Kegiatan ,0.00,2100000.00,2100000.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.1.03 ,Uang Lembur ,695000.00,695000.00,0.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.1.03.01 ,Uang Lembur PNS ,695000.00,695000.00,0.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.2 ,Belanja Barang dan Jasa ,4934600.00,176536250.00,171601650.00,3477.52,
1.03 . 1.03.01 . 32.17 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,524600.00,1191450.00,666850.00,127.12,
1.03 . 1.03.01 . 32.17 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,524600.00,1191450.00,666850.00,127.12,
1.03 . 1.03.01 . 32.17 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,450000.00,676800.00,226800.00,50.40,
1.03 . 1.03.01 . 32.17 . 5.2.2.06.02 ,Belanja Penggandaan ,450000.00,676800.00,226800.00,50.40,
1.03 . 1.03.01 . 32.17 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3960000.00,4668000.00,708000.00,17.88,
1.03 . 1.03.01 . 32.17 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,720000.00,720000.00,0.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3240000.00,3948000.00,708000.00,21.85,
1.03 . 1.03.01 . 32.17 . 5.2.2.21 ,Belanja Jasa Konsultansi ,0.00,170000000.00,170000000.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,0.00,170000000.00,170000000.00,0.00,
1.03 . 1.03.01 . 32.17 . 5.2.3 ,Belanja Modal ,3394874195.00,3395924195.00,1050000.00,0.03,
1.03 . 1.03.01 . 32.17 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,3394874195.00,3395924195.00,1050000.00,0.03,
1.03 . 1.03.01 . 32.17 . 5.2.3.26.01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,3344874195.00,3345924195.00,1050000.00,0.03,"Belanja Modal Pengadaan Gedung Kantor 
Pembangunan gedung kantor perpustakaan dan arsip 1 paket x 2.190.251.500,00 = 2.190.251.500,00 
Pengawasan gedung kantor perpustakaan 1 paket x 70.000.000,00 = 70.000.000,00 
Pembangunan gedung kantor kecamatan wates 1 paket x 1.014.433.220,00 = 1.014.433.220,00 
Pengawasan gedung kantor kecamatan wates 1 paket x 50.000.000,00 = 50.000.000,00 
Pejabat pengadaan 2 orang x 250.000,00 = 500.000,00 
Pejabat penerima 1 orang x 175.000,00 = 175.000,00 
Tim Pemeriksa / penerima Ketua 1 orang/bulan x 400.000,00 = 400.000,00 
Sekretaris 1 orang/bulan x 350.000,00 = 350.000,00 
Anggota 3 orang/bulan x 300.000,00 = 900.000,00 
Pejabat pembuat komitmen 7 orang/bulan x 350.000,00 = 2.450.000,00 
Administrasi Pengadaan Kertas HVS 70 gram folio 2 rim x 45.000,00 = 90.000,00 
Tinta refill printer 1 dos x 35.000,00 = 35.000,00 
Fotocopy 1,331 lembar x 225,00 = 299.475,00 
Makan dan minum rapat 60 OS x 24.000,00 = 1.440.000,00 
Direksi 
Direksi Pekerjaan 20 org/bln x 400.000,00 = 8.000.000,00 
Direksi Teknis 8 org/bln x 350.000,00 = 2.800.000,00 
Direksi Teknis 8 org/bln x 325.000,00 = 2.600.000,00 
Direksi Teknis 4 org/bln x 300.000,00 = 1.200.000,00 "
1.03 . 1.03.01 . 32.17 . 5.2.3.26.12 ,Belanja Modal Pengadaan Konstruksi/Pembelian Kanopi,50000000.00,50000000.00,0.00,0.00,"Belanja Modal Pengadaan konstruksi bangunan kanopi
Pembuatan kanopi (setwan) 1 unit x 50.000.000,00 = 50.000.000,00"
1.03 . 1.03.01 . 32.18 ,Pembangunan stadion Cangkring ,7130974800.00,7130974800.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 32.18 . 5.2.1 ,Belanja Pegawai ,2580000.00,2580000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.1.03 ,Uang Lembur ,2580000.00,2580000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.1.03.01 ,Uang Lembur PNS ,2580000.00,2580000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2 ,Belanja Barang dan Jasa ,6209700.00,6209700.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,572100.00,572100.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,572100.00,572100.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,597600.00,597600.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.06.02 ,Belanja Penggandaan ,597600.00,597600.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5040000.00,5040000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2880000.00,2880000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2160000.00,2160000.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.3 ,Belanja Modal ,7122185100.00,7122185100.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,7122185100.00,7122185100.00,0.00,0.00,
1.03 . 1.03.01 . 32.18 . 5.2.3.26.16 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Sarana Olah Raga,7122185100.00,7122185100.00,0.00,0.00,"Pembangunan Stadion Cangkring 1 paket x 6.720.000.000,00 = 6.720.000.000,00 
Perencanaan 1 paket x 195.495.100,00 = 195.495.100,00 
Pengawasan 1 paket x 200.000.000,00 = 200.000.000,00 
Pejabat Pembuat Komitmen 8 orang/bulan x 400.000,00 = 3.200.000,00 
Tim Pemeriksa/ Penerima Perencanaan Ketua 1 OB x 200.000,00 = 200.000,00 
Sekretaris 1 OB x 150.000,00 = 150.000,00 
Anggota 3 OB x 100.000,00 = 300.000,00 
Tim Pemeriksa/ Penerima Fisik dan Pengawasan 
Ketua 1 OB x 600.000,00 = 600.000,00 
Sekretaris 1 OB x 500.000,00 = 500.000,00 
Anggota 3 OB x 400.000,00 = 1.200.000,00 
Administrasi Pengadaan 
Kertas HVS 70 gram folio 3 rim x 45.000,00 = 135.000,00 
Fotocopy 200 lembar x 225,00 = 45.000,00 
Makan dan minum rapat 60 OS x 6.000,00 = 360.000,00 "
1.03 . 1.03.01 . 32.19 ,Pembangunan Gedung Taman Budaya ,976429500.00,976429500.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 32.19 . 5.2.1 ,Belanja Pegawai ,6450000.00,6450000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.1.03 ,Uang Lembur ,6450000.00,6450000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.1.03.01 ,Uang Lembur PNS ,6450000.00,6450000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2 ,Belanja Barang dan Jasa ,17804500.00,17804500.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2014500.00,2014500.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2014500.00,2014500.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2250000.00,2250000.00,0.00,0.00,
1.03 . 1.03.01 . 32.19 . 5.2.2.06.02 ,Belanja Penggandaan ,2250000.00,2250000.00,0.00,0.00,
