Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.02 . 1.22.01 . 29.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,4408500.00,4408500.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4408500.00,4408500.00,0.00,0.00,"Belanja Alat tulis Kantor
ATK peserta130 ok x 17.000,00 = 2.210.000,00
ATK kegiatan1 ls x 2.198.500,00 = 2.198.500,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.02 ,Belanja Bahan/Material ,1108380000.00,1108380000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.02.08 ,Belanja Bahan Makanan ,1108380000.00,1108380000.00,0.00,0.00,"Belanja Bahan makanan
Bahan makanan tambahan posyandu balita1,131 posyandu x 980.000,00 = 1.108.380.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.03 ,Belanja Jasa Kantor ,1010000.00,1010000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.03.13 ,Belanja Dokumentasi ,250000.00,250000.00,0.00,0.00,"Belanja Dokumentasi1 paket x 250.000,00 = 250.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.03.14 ,Belanja Dekorasi ,360000.00,360000.00,0.00,0.00,"Belanja Dekorasi3 kali x 120.000,00 = 360.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.03.15 ,Belanja Publikasi ,400000.00,400000.00,0.00,0.00,"Belanja publikasiSiaran Radio1 kali x 400.000,00 = 400.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,4850000.00,4850000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,4850000.00,4850000.00,0.00,0.00,"Belanja Penggandaan
Foto copy kegiatan18,800 lbr x 125,00 = 2.350.000,00
Foto copy materi peserta20,000 lbr x 125,00 = 2.500.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,33267500.00,33267500.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3000000.00,3000000.00,0.00,0.00,"Belanja Makan minum rapat
Snack dan minum rakor400 ok x 7.500,00 = 3.000.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,30267500.00,30267500.00,0.00,0.00,"Belanja makan Minum Pelaksanaan Kegiatan
Makan minum snack sosialisasi posyandu balita300 ok x 25.000,00 = 7.500.000,00
Makan Minum snack pembinaan kader Posyandu1,301 ok x 17.500,00 = 22.767.500,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5379000.00,0.00,-5379000.00,-100.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,5379000.00,0.00,-5379000.00,-100.00,Belanja perjalanan dinas luar daerahTiket pesawatlumpsum
1.02 . 1.22.01 . 29.01 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,9600000.00,9600000.00,0.00,0.00,
1.02 . 1.22.01 . 29.01 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2900000.00,2900000.00,0.00,0.00,"Honorarium Tenaga Ahli/Instruktus/Narasumber
Honor Narasumber sosialsasi14 jpl x 200.000,00 = 2.800.000,00
Honor tolk Show1 kali x 100.000,00 = 100.000,00"
1.02 . 1.22.01 . 29.01 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,6700000.00,6700000.00,0.00,0.00,"Honorarium Harian
Uang Hadir peserta sosialisasi260 ok x 25.000,00 = 6.500.000,00
Honor petugas pembersih2 akt x 100.000,00 = 200.000,00"
1.02 . 1.22.01 . 29.09 ,Pemberian Makanan Tambahan untuk anak PAUD,1197296000.00,1191306400.00,-5989600.00,-0.50,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul"
1.02 . 1.22.01 . 29.09 . 5.2.1 ,Belanja Pegawai ,12475000.00,17750000.00,5275000.00,42.28,
1.02 . 1.22.01 . 29.09 . 5.2.1.01 ,Honorarium PNS ,12475000.00,17750000.00,5275000.00,42.28,
1.02 . 1.22.01 . 29.09 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12475000.00,17750000.00,5275000.00,42.28,"Honor Panitia pelaksanaan Kegiatan
Honor Panitia Sosialisasi PMT PAUD5 ok x 70.000,00 = 350.000,00
Honor Tim Pelaksana PMT-PAUD Tk.Kabupaten1 bjj x 10.000.000,00 = 10.000.000,00
Honor Pembinaan PMT PAUD Tk. Himpauding Kecamatan17 org x 200.000,00 = 3.400.0 0,00
Honor Tim Verifikasi SPJ1 bjj x 4.000.000,00 = 4.000.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2 ,Belanja Barang dan Jasa ,1184821000.00,1173556400.00,-11264600.00,-0.95,
1.02 . 1.22.01 . 29.09 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2255000.00,2255000.00,0.00,0.00,
1.02 . 1.22.01 . 29.09 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2255000.00,2255000.00,0.00,0.00,"Belanja Alat Tulis Kantor
Belanja ATK Peserta75 ok x 17.000,00 = 1.275.000,00
Belanja ATK Kegiatan1 LS x 980.000,00 = 980.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.02 ,Belanja Bahan/Material ,1171296000.00,1156781400.00,-14514600.00,-1.24,
1.02 . 1.22.01 . 29.09 . 5.2.2.02.08 ,Belanja Bahan Makanan ,1171296000.00,1156781400.00,-14514600.00,-1.24,"Belanja Bahan makanan tambahan PMT PAUD1 LS x 1.156.781.400,00 = 1.156.781.400,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.03 ,Belanja Jasa Kantor ,120000.00,120000.00,0.00,0.00,
1.02 . 1.22.01 . 29.09 . 5.2.2.03.13 ,Belanja Dokumentasi ,120000.00,120000.00,0.00,0.00,"Belanja Dokumentasi1 paket x 120.000,00 = 120.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,3125000.00,6375000.00,3250000.00,104.00,
1.02 . 1.22.01 . 29.09 . 5.2.2.06.01 ,Belanja Cetak ,1000000.00,2000000.00,1000000.00,100.00,"Belanja Cetak
Biaya Cetak1 paket x 2.000.000,00 = 2.000.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2125000.00,4375000.00,2250000.00,105.88,"Belanja Penggandaan
Biaya Foto copy Kegiatan30,000 lbr x 125,00 = 3.750.000,00
Biaya Foto copy materi peserta5,000 lbr x 125,00 = 625.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4750000.00,4750000.00,0.00,0.00,
1.02 . 1.22.01 . 29.09 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2250000.00,2250000.00,0.00,0.00,"Belanja Snack dan minum rapat
Belanja snack dan minum rapat koordinasi PMT PAUD300 ok x 7.500,00 = 2.250.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,2500000.00,2500000.00,0.00,0.00,"Belanja makan dan minum pelaksanaan kegiatan
Belanja makan dan minum dalam rangka sosialisasi PMT PAUD100 ok x 17.500,00 = 1.750.000,00
Belanjasnack dalam rangka sosialisasi PMT PAUD100 ok x 7.500,00 = 750.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,3275000.00,3275000.00,0.00,0.00,
1.02 . 1.22.01 . 29.09 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,1400000.00,1400000.00,0.00,0.00,"Honor Tenaga Ahli/Instruktur/Nara Sumber
Honor Sosialisasi PMT PAUD7 JPL x 200.000,00 = 1.400.000,00"
1.02 . 1.22.01 . 29.09 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,1875000.00,1875000.00,0.00,0.00,"Honorarium Harian
Uang hadir peserta sosialisasi PMT PAUD75 ok x 25.000,00 = 1.875.000,00"
,SURPLUS / (DEFISIT) ,-9408651820.00,-10143834942.00,-735183122.00,7.81,
