Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,4190000,"APBD 
Belanja perjalanan dinas ke Propinsi1 LS x 2.110.000,00 = 2.110.000,00
Biaya perjalanan Dinas kedalam daerah ke UPT/Sekolah1 LS x 2.080.000,00 = 2.080.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 23,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga,7800000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 23 . 01,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,7800000,"APBD
 Belanja Barang yang akan diserahkan kepada masyarakat
Belanja tropy/ piagam/ cinderamata6 set x 300.000,00 = 1.800.000,00
Belanja hadiah/penghargaan kepada guru. Kepala Sekolah dan Pengawas berprestasi juara I6 orang x 1.000.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4500000,
1.01 . 1.01.01 . 20 . 13 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,4500000,"APBD
 Honorarium Yuri Perlombaanhonor Yuri Seleksi guru, Kepala sekolah dan Pengawas Sekolah berprestasi45 OH x 100.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 20 . 14,Penilaian kinerja kepala sekolah,45640000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Kegiatan Penilaian kinerja kepala sekolah
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 1,Belanja Pegawai,2880000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 1 . 03,Uang Lembur,2880000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,2880000,"APBD
 Uang Lembur Kegiatan penilaian Kinerja Kepala Sekolah1 LS x 2.880.000,00 = 2.880.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2,Belanja Barang dan Jasa,42760000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3180000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3180000,"APBD
 Belanja ATK1 LS x 3.180.000,00 = 3.180.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4500000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4500000,"APBD
 Belanja Penggandaan/ fotocopy30,000 lembar x 150,00 = 4.500.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,15430000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4000000,"APBD
 Belanja makan minum rapat200 Orang x 20.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,2880000,"APBD
 Belanja Makan Minum Lembur192 orang x 15.000,00 = 2.880.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8550000,"APBD 
Belanja Makan Minum Kegiatan Penilaian Kinerja Kepala Sekolah300 Orang x 28.500,00 = 8.550.000,00"
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,19650000,
1.01 . 1.01.01 . 20 . 14 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,19650000,"APBD 
Belanja Perjalanan Dinas dalam daerah1 LS x 19.650.000,00 = 19.650.000,00"
1.01 . 1.01.01 . 20 . 15,Penyusunan sistem informasi pendidikan,41842500,"Sumber Dana : Lokasi 
Kegiatan : Kabupaten Bantul
Keluaran : Pengajuan NISN dan NUPTK dan Terpeliharanya Dapodik
Target : 501 Sekolah"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 1,Belanja Pegawai,1210000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 1 . 03,Uang Lembur,1210000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1210000," Uang Lembur PNS1 ls x 1.210.000,00 = 1.210.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,40632500,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3000000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3000000," Belanja ATK1 ls x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5895000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,4395000," Belanja Cetak
Cetak Profil Dapodikdas SD21,250 lb x 150,00 = 3.187.500,00
Cetak Profil Dapodikdas SMP8,050 lb x 150,00 = 1.207.500,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1500000," Belanja Penggandaan
Penggandaan Blanko12,000 lb x 125,00 = 1.500.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,21137500,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,750000," Makan minum rapat100 orang x 7.500,00 = 750.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,3762500," Makan minum lembur215 orang x 17.500,00 = 3.762.500,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,16625000," Makan minum kegiatan950 orang x 17.500,00 = 16.625.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",10600000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,5200000," Jasa Narasumber/Moderator/Tenaga Ahli
Honor Narasumber16 jpl x 250.000,00 = 4.000.000,00
Honor Moderator6 orang x 200.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,5400000," HR Petugas Validasi Data Dapodik
HR operator Validasi Dapodikdas Kabupaten36 ob x 150.000,00 = 5.400.000,00"
1.01 . 1.01.01 . 20 . 21,Evaluasi standar pelayanan minimal,2212389600,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Hasil Evaluasi SPM Dikdas
Target : 5 kegiatan"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1,Belanja Pegawai,111660000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1 . 01,Honorarium PNS,111660000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,111660000,"Honorarium Panitia Pelaksana Kegiatan
HR Tim Pengarah Ketua 10 ob x 160.000,00 = 1.600.000,00
HR Tim Pengarah Sekretaris 20 ob x 150.000,00 = 3.000.000,00
HR Tim Pengarah Anggota 60 ob x 140.000,00 = 8.400.000,00
HR Tim Teknis Ketua 20 ob x 150.000,00 = 3.000.000,00
HR Tim Teknis Sekretaris 20 ob x 140.000,00 = 2.800.000,00
HR Tim Teknis Anggota 270 ob x 130.000,00 = 35.100.000,00
Hr Anggota dan Operator Keg. Peningkatan Kapasitas
Pegelola Pendidikan 13 keg x 70.000,00 = 910.000,00
Hr Anggota dan Operator Keg. Peningkatan Manajemen Tk. Sekolah 295 keg x 70.000,00 = 20.650.000,00
Hr Anggota dan Operator Keg. Peningkatan Pengetahuan dan Kepedulian Masyarakat 129 keg x 70.000,00 = 9.030.000,00
Hr Anggota dan Operator Keg. Peningkatan Integral SPM yang lebih efektif 11 keg x 70.000,00 = 770.000,00
Hr Supporting staff dan operator 22 ob x 1.200.000,00 = 26.400.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2,Belanja Barang dan Jasa,2083619600,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,224225000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,224225000," Alat tulis kantorATK Peserta Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten274 set x 50.000,00 = 13.700.000,00
ATK Panitia Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten15 ls x 175.000,00 = 2.625.000,00
ATK Peserta Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah2,642 set x 50.000,00 = 132.100.000,00
ATK Panitia Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah46 ls x 175.000,00 = 8.050.000,00
ATK Peserta Keg. Peningkatan pengetahuan dan kepedulian masyarakat1,120 ls x 50.000,00 = 56.000.000,00
ATK Panitia Keg. Peningkatan pengetahuan dan kepedulian masyarakat23 ls x 175.000,00 = 4.025.000,00
ATK Panitia Keg. Peningkatan Integral SPM yang lebih efektif3 ls x 175.000,00 = 525.000,00
ATK Sekretariat SPM1 ls x 7.200.000,00 = 7.200.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 02,Belanja Bahan/Material,76300000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,76300000," Belanja Perlengkapan Seminar/Workshop/TOT
Belanja Perlengkapan Seminar/Workshop/TOT SPM545 set x 140.000,00 = 76.300.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,56275000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03 . 07,Belanja Paket/Pengiriman,1600000," Pengiriman paket/dokumenJasa Pengiriman laporan4 paket x 400.000,00 = 1.600.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,29425000," Belanja dokumentasi
Dokumentasi Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten25 ls x 275.000,00 = 6.875.000,00
Dokumentasi Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah56 ls x 275.000,00 = 15.400.000,00
Dokumentasi Keg. Peningkatan pengetahuan dan kepedulian masyarakat23 ls x 275.000,00 = 6.325.000,00
Dokumentasi Keg. Peningkatan Integral SPM yang lebih efektif3 ls x 275.000,00 = 825.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,25250000," Belanja dekorasi
Dekorasi/Backdrop Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten19 ls x 250.000,00 = 4.750.000,00
Dekorasi/Backdrop Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah56 ls x 250.000,00 = 14.000.000,00
Dekorasi/Backdrop Keg. Peningkatan pengetahuan dan kepedulian masyarakat23 ls x 250.000,00 = 5.750.000,00
Dekorasi/Backdrop Keg. Peningkatan Integral SPM yang lebih efektif3 ls x 250.000,00 = 750.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,208939600,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,99160000," Belanja cetak
Cetak sertifikat Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten82 lembar x 7.500,00 = 615.000,00
Cetak sertifikat Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah2,642 lembar x 7.500,00 = 19.815.000,00
Cetak sertifikat Keg. Peningkatan pengetahuan dan kepedulian masyarakat1,120 lembar x 7.500,00 = 8.400.000,00
Cetak leaflet3,498 lembar x 5.000,00 = 17.490.000,00
Cetak Pamflet SPM508 lembar x 5.000,00 = 2.540.000,00
Cetak buku SPM503 bh x 100.000,00 = 50.300.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,109779600," Penggandaan
Penggandaan materi peserta Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten194 psrt x 25.000,00 = 4.850.000,00
Penggandaan materi peserta Keg. Peningkatan Kapasitas Pengelola Pendidikan348 pstr x 15.000,00 = 5.220.000,00
Penggandaan materi peserta Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah2,642 psrt x 25.000,00 = 66.050.000,00
Penggandaan materi peserta Keg. Peningkatan pengetahuan dan kepedulian masyarakat1,120 psrt x 25.000,00 = 28.000.000,00
Pengandaan materi keg. Peningkatan integral SPM yang lebih efektif72 psrt x 25.000,00 = 1.800.000,00
Penggandaan dan jilid dokumen1 ls x 3.859.600,00 = 3.859.600,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,182490000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,99850000," Sewa ruang rapat/ gedung pertemuan
Sewa tempat Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten29 hr x 1.250.000,00 = 36.250.000,00
Sewa tempat Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah16 hr x 1.250.000,00 = 20.000.000,00
Sewa tempat Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah44 hr x 400.000,00 = 17.600.000,00
Sewa tempat Keg. Peningkatan pengetahuan dan kepedulian masyarakat3 hr x 1.250.000,00 = 3.750.000,00
Sewa tempat Keg. Peningkatan pengetahuan dan kepedulian masyarakat40 hr x 400.000,00 = 16.000.000,00
Sewa tempat Keg. Peningkatan Integral SPM yang lebih efektif5 hr x 1.250.000,00 = 6.250.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,82640000," Belanja sewa kamar/penginapan
Penginapan Pusat Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten4 kamar x 900.000,00 = 3.600.000,00
Penginapan Daerah Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten133 kamar x 260.000,00 = 34.580.000,00
Penginapan Provinsi Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah2 kamar x 900.000,00 = 1.800.000,00
Penginapan Daerah Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah54 kamar x 260.000,00 = 14.040.000,00
Penginapan Pusat Keg. Peningkatan pengetahuan dan kepedulian masyarakat2 kamar x 900.000,00 = 1.800.000,00
Penginapan Provinsi Keg. Peningkatan Integral SPM yang lebih efektif9 kamar x 900.000,00 = 8.100.000,00
Penginapan Daerah Keg. Peningkatan Integral SPM yang lebih efektif72 kamar x 260.000,00 = 18.720.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,833820000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,62400000," makan minum rapat koordinasi SPM dikdas960 orang x 65.000,00 = 62.400.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,771420000," Makan minum kegiatan
Makan minum kegiatan Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten3,147 orang x 65.000,00 = 204.555.000,0
0Makan minum kegiatan Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah6,083 orang x 65.000,00 = 395.395.000,00
Makan minum kegiatan Keg. Peningkatan pengetahuan dan kepedulian masyarakat2,437 orang x 65.000,00 = 158.405.000,00
Makan minum kegiatan Keg. Peningkatan Integral SPM yang lebih efektif201 orang x 65.000,00 = 13.065.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,39400000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,39400000," Perjalanan dinas luar daerahLungsum1 ls x 39.400.000,00 = 39.400.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",462170000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,163500000," Honor Narasumber Kegiatan
Narasumber Pusat Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten4 oh x 1.500.000,00 = 6.000.000,00
Narasumber Propinsi Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten2 oh x 1.000.000,00 = 2.000.000,00
Narasumber Daerah Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten8 oh x 500.000,00 = 4.000.000,00
Narasumber Propinsi Keg Peningkatan Kapasitas Manajemen Tk Sekolah2 oh x 1.000.000,00 = 2.000.000,00
Narasumber Daerah Keg Peningkatan Kapasitas Manajemen Tk Sekolah184 oh x 500.000,00 = 92.000.000,00
Narasumber Pusat Keg Peningkatan Pengetahuan dan Kepedulian Masyarakat2 oh x 1.500.000,00 = 3.000.000,00
Narasumber Daerah Keg Peningkatan Pengetahuan dan Kepedulian Masyarakat86 oh x 500.000,00 = 43.000.000,00
Narasumber Propinsi Keg Peningkatan Integral SPM yang lebih efektif2 oh x 1.000.000,00 = 2.000.000,00
Narasumber Daerah Keg Peningkatan Integral SPM yang lebih efektif19 oh x 500.000,00 = 9.500.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,272190000," Honor/Uang saku peserta
Uang saku Peserta Keg. Peningkatan Kapasitas Pengelola Pendidikan di tingkat Kabupaten1,476 oh x 30.000,00 = 44.280.000,00
Uang saku Peserta Keg. Program peningkatan kapasitas manajemen di tingkat sekolah/madrasah5,230 oh x 30.000,00 = 156.900.000,00
Uang saku Peserta Keg. Peningkatan pengetahuan dan kepedulian masyarakat2,130 oh x 30.000,00 = 63.900.000,00
Uang saku Peserta Keg. Peningkatan Integral SPM yang lebih efektif237 oh x 30.000,00 = 7.110.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,26480000," Honor Petugas Pengumpul/Validasi Data
Honor Petugas Pengumpul dan olah Data SPM72 orang x 50.000,00 = 3.600.000,00H
onor Petugas Validasi dan verifikasi data SPM340 ls x 30.000,00 = 10.200.000,00
Jasa transport verifikasi data156 oh x 30.000,00 = 4.680.000,00
Jasa transport monitoring160 oh x 50.000,00 = 8.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3,Belanja Modal,17110000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer,17110000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer,10000000," Belanja Komputer
Belanja Komputer Desktop1 unit x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer,7110000," Pengadaan Peralatan KomputerPrinter1 unit x 3.900.000,00 = 3.900.000,00
Universal power supply1 unit x 1.210.000,00 = 1.210.000,00
Proyektor Screen1 buah x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 20 . 23,Seleksi administrasi dan akademik,239100000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksannya seleksi Calon kepala sekolah SD dan SMP
Target : 60 orang"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2,Belanja Barang dan Jasa,239100000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4465000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4465000,"APBD
 Belanja Alat Tulis Kantor1 LS x 4.465.000,00 = 4.465.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6000000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6000000,"APBD 
Belanja PenggandaanBelanja penggandaan / fotocopy40,000 Lembar x 150,00 = 6.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6135000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3000000,"APBD 
Belanja Makan Minum Rapat
Belanja Makan dan Minum Rapat150 Orang x 20.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,3135000,"APBD
 Belanja Makan dan Minum Kegiatan Seleksi administrasi Calon Kepala Sekolah SD dan SMP
Belanja Makan dan Minum Kegiatan110 Orang x 28.500,00 = 3.135.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17,"Belanja kursus, pelatihan, sosialisasi dan bimbingan teknis PNS",222500000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17 . 07,Belanja Pengiriman Peserta Seleksi Akademik,50000000,"APBD 
Belanja Pengiriman Peserta Seleksi Akademik ke LPPKS/ LPMP Yogyakarta
Pengiriman peserta seleksi akademik ke LPPKS/ LPMP Yogyakarta50 Orang x 1.000.000,00 = 50.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17 . 08,Belanja Pengiriman Peserta Diklat,172500000,"APBD 
Pengiriman Peserta Diklat calon Kepala Sekolah SD dan SMP
Pengiriman Diklat Calon Kepala Sekolah SD dan SMP30 Orang x 4.000.000,00 = 120.000.000,00
Pengiriman Peserta Diklat Penguatan Pengawas Sekolah di LPMP Yogyakarta30 Orang x 1.750.000,00 = 52.500.000,00"
1.01 . 1.01.01 . 20 . 24,"Penguatan MGMP, MKKS, KKPS",29600000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Pelatihan peningkatan mutu pendidikan bagi guru dan kepala sekolah
Target : 2 kegiatan"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,29600000,
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1700000,
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1700000," Belanja Bahan Habis Pakai
Belanja ATK1 ls x 1.700.000,00 = 1.700.000,00"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2500000,
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2500000," Penggandaan
Penggandaan Bedah Kisi-kisi20,000 lbr x 125,00 = 2.500.000,00"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,23000000,
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2000000," Belanja Makanan dan Minuman
Belanja makan dan minum rapat100 org x 20.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,21000000," Makan minum kegiatan700 orang x 20.000,00 = 14.000.000,00
Snack Minum kegiatan700 orang x 10.000,00 = 7.000.000,00"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",2400000,
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,2400000," jasa moderator
Hr Moderator12 jpl x 200.000,00 = 2.400.000,00"
1.02 . 1.01.01 . 20,Program Perbaikan Gizi Masyarakat,1550599750,
1.02 . 1.01.01 . 20 . 07,Pemberian susu cair pada anak usia sekolah,1550599750,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersalurnya Susu pada Siswa SD/MI
Target : 80.585 kotak"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 1,Belanja Pegawai,13600000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 1 . 01,Honorarium PNS,13600000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,13600000," HR TIM Pengadaan Barang
HR Tim Tehnis1 bjj x 3.500.000,00 = 3.500.000,00
Hr. Pengadaan Barang1 bjj x 2.450.000,00 = 2.450.000,00
HR Penerima Pemeriksa Barang1 bjj x 7.650.000,00 = 7.650.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2,Belanja Barang dan Jasa,1536999750,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,7513000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7513000," ATK Kegiatan
- ATK Kegiatan1 ls x 1.513.000,00 = 1.513.000,00
ATK Peserta Sosialisasi
- ATK Peserta Sosialisasi400 org x 15.000,00 = 6.000.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,500000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,500000," Belanja Publikasi
- Sosialisasi Media Massa1 ls x 500.000,00 = 500.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4000000,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4000000," Penggandaan
- Foto copi32,000 lbr x 125,00 = 4.000.000,00"
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,1414836750,
1.02 . 1.01.01 . 20 . 07 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1750000," Belanja Makan Minum Rapat
- MMR100 or x 17.500,00 = 1.750.000,00"
